Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Matias Moreno,2025-12-20,Levante UD,Real Sociedad,7.3,74,8034.0,17.0,108.57,0,0,0.05,0.02,34,36,0,0,2,0,4,51,0,2.12
Matias Moreno,2026-01-04,Sevilla,Levante UD,7.1,90,9731.0,19.0,108.12,0,0,0.0,0.0,25,35,0,0,1,0,5,52,0,1.95
Matias Moreno,2026-01-11,Levante UD,Espanyol,6.8,90,9820.0,22.0,109.11,0,0,0.0,0.0,60,66,0,0,3,0,1,85,0,2.24
Matias Moreno,2026-01-23,Levante UD,Elche,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Matias Moreno,2026-01-31,Levante UD,Atlético Madrid,6.7,29,3108.0,6.0,107.17,0,0,0.0,0.0,8,10,0,0,0,0,1,12,0,1.93
Matias Moreno,2026-02-15,Levante UD,Valencia,6.5,90,9760.0,17.0,108.44,0,0,0.17,0.01,47,52,0,0,0,0,4,62,0,1.74
Matias Moreno,2026-02-18,Levante UD,Villarreal,7.1,65,7098.0,12.0,109.2,0,0,0.0,0.0,38,43,0,0,0,0,1,62,0,1.69
Matias Moreno,2026-02-22,FC Barcelona,Levante UD,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Matias Moreno,2026-02-27,Levante UD,Deportivo Alavés,7.7,90,9823.0,20.0,109.14,0,0,0.08,0.0,43,51,0,0,2,0,7,68,0,2.04
Matias Moreno,2026-03-07,Levante UD,Girona FC,6.9,90,9777.0,19.0,108.63,0,0,0.1,0.12,27,37,0,0,1,0,9,51,0,1.94
Matias Moreno,2026-03-16,Rayo Vallecano,Levante UD,7.4,90,9685.0,20.0,107.61,0,0,0.0,0.09,29,36,1,0,2,0,2,50,0,2.07
Matias Moreno,2026-04-04,Real Sociedad,Levante UD,6.1,45,4855.0,9.0,107.89,0,0,0.0,0.0,18,26,0,0,0,0,0,31,0,1.85
Matias Moreno,2026-04-13,Levante UD,Getafe,7.8,90,9760.0,20.0,108.44,0,0,0.02,0.31,42,48,2,0,2,0,4,62,0,2.05
Matias Moreno,2026-04-23,Levante UD,Sevilla,6.9,90,9702.0,20.0,107.8,0,0,0.0,0.0,34,37,0,0,2,0,4,48,0,2.06
Matias Moreno,2026-04-27,Espanyol,Levante UD,6.9,90,9773.0,19.0,108.59,0,0,0.0,0.0,39,49,0,0,1,0,3,68,0,1.94
