Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Thiago Borbas,2025-02-23,Ponte Preta,Red Bull Bragantino,6.5,10,1080.0,2.0,108.0,0,0,0.0,0.0,1,1,0,0,0,0,0,1,0,1.85,24
Thiago Borbas,2025-03-02,Santos,Red Bull Bragantino,6.5,13,1404.0,3.0,108.0,0,0,0.0,0.0,1,2,0,0,0,0,0,2,0,2.14,24
Thiago Borbas,2026-01-10,Real Oviedo,Real Betis,6.3,14,1512.0,3.0,108.0,0,0,0.0,0.0,3,7,0,0,0,0,1,9,0,1.98,24
Thiago Borbas,2026-01-17,Osasuna,Real Oviedo,,1,108.0,0.0,108.0,0,0,0.0,0.0,3,3,0,0,0,0,0,3,0,0.0,24
Thiago Borbas,2026-01-25,FC Barcelona,Real Oviedo,6.6,8,864.0,2.0,108.0,0,0,0.0,0.0,0,1,0,0,0,0,0,2,0,2.31,24
Thiago Borbas,2026-01-31,Real Oviedo,Girona FC,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,24
Thiago Borbas,2026-02-15,Real Oviedo,Athletic Club,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,24
Thiago Borbas,2026-02-21,Real Sociedad,Real Oviedo,6.8,15,1620.0,3.0,108.0,0,0,0.06,0.0,4,6,0,0,0,0,0,9,0,1.85,24
Thiago Borbas,2026-02-28,Real Oviedo,Atlético Madrid,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,24
Thiago Borbas,2026-03-04,Rayo Vallecano,Real Oviedo,6.6,16,1728.0,3.0,108.0,0,0,0.34,0.01,4,4,0,0,0,0,1,14,0,1.74,24
Thiago Borbas,2026-04-05,Real Oviedo,Sevilla,6.3,31,3348.0,6.0,108.0,0,0,0.0,0.0,2,3,0,0,0,0,0,7,0,1.79,24
Thiago Borbas,2026-04-12,Celta Vigo,Real Oviedo,6.5,12,1296.0,2.0,108.0,0,0,0.0,0.0,3,4,0,0,0,0,0,6,0,1.54,24
Thiago Borbas,2026-04-23,Real Oviedo,Villarreal,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,24
Thiago Borbas,2026-04-26,Real Oviedo,Elche,6.0,32,3456.0,6.0,108.0,0,0,0.0,0.0,1,1,0,0,0,0,0,4,0,1.74,24
