Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Ben Davies,2025-10-04,Leeds United,Tottenham Hotspur,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Ben Davies,2025-10-09,England,Wales,6.2,64,6947.0,12.0,108.55,0,0,0.0,0.0,37,44,0,0,0,0,2,48,0,1.73
Ben Davies,2025-10-13,Wales,Belgium,6.5,71,7765.0,14.0,109.37,0,0,0.0,0.0,26,40,0,0,0,0,4,62,0,1.8
Ben Davies,2025-11-26,Paris Saint-Germain,Tottenham Hotspur,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Ben Davies,2025-11-29,Tottenham Hotspur,Fulham,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Ben Davies,2025-12-06,Tottenham Hotspur,Brentford,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Ben Davies,2025-12-09,Tottenham Hotspur,SK Slavia Praha,6.8,22,2381.0,4.0,108.23,0,0,0.0,0.0,10,10,0,0,0,0,0,17,0,1.68
Ben Davies,2025-12-14,Nottingham Forest,Tottenham Hotspur,6.6,31,3393.0,7.0,109.45,0,0,0.0,0.0,12,14,0,0,1,0,2,27,0,2.06
Ben Davies,2025-12-20,Tottenham Hotspur,Liverpool,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Ben Davies,2025-12-28,Crystal Palace,Tottenham Hotspur,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Ben Davies,2026-01-01,Brentford,Tottenham Hotspur,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Ben Davies,2026-01-04,Tottenham Hotspur,Sunderland,7.7,88,9509.0,17.0,108.06,1,0,0.49,0.08,34,40,1,0,0,0,1,61,0,1.79
Ben Davies,2026-01-07,Bournemouth,Tottenham Hotspur,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Ben Davies,2026-01-10,Tottenham Hotspur,Aston Villa,6.2,90,9727.0,20.0,108.08,0,0,0.0,0.0,27,36,1,0,2,0,4,54,0,2.06
Ben Davies,2026-01-17,Tottenham Hotspur,West Ham United,6.4,19,2091.0,4.0,110.05,0,0,0.0,0.0,10,11,0,0,0,0,2,17,0,1.91
