Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Davinchi,18,2025-08-17,Celta Vigo,Getafe,6.5,90,9720.0,18.0,108.0,0,0,0.04,0.4,17,28,0,0,1,0,2,55,0.0,1.85
Davinchi,18,2025-08-25,Sevilla,Getafe,6.2,90,9720.0,18.0,108.0,0,0,0.0,0.0,15,24,0,0,0,0,6,46,0.0,1.85
Davinchi,18,2025-08-29,Valencia,Getafe,6.4,58,6264.0,12.0,108.0,0,0,0.0,0.01,16,23,1,0,0,0,2,41,0.0,1.92
Davinchi,18,2025-09-13,Getafe,Real Oviedo,6.7,45,4860.0,9.0,108.0,0,0,0.0,0.01,7,13,0,0,0,0,2,37,0.0,1.85
Davinchi,18,2025-09-21,FC Barcelona,Getafe,6.3,45,4860.0,9.0,108.0,0,0,0.15,0.01,11,20,0,0,0,0,1,39,0.0,1.85
Davinchi,18,2025-09-24,Getafe,Deportivo Alavés,6.8,11,1188.0,2.0,108.0,0,0,0.0,0.02,5,6,0,0,1,0,2,11,0.0,1.68
Davinchi,18,2025-09-27,Getafe,Levante UD,6.5,90,9720.0,18.0,108.0,0,0,0.02,0.0,18,33,1,0,1,0,5,72,0.0,1.85
Davinchi,18,2025-10-03,Osasuna,Getafe,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Davinchi,18,2026-04-05,Getafe,Athletic Club,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Davinchi,18,2026-04-13,Levante UD,Getafe,6.3,20,2160.0,4.0,108.0,0,0,0.0,0.0,4,7,0,0,0,0,0,15,0.0,1.85
Davinchi,18,2026-04-22,Real Sociedad,Getafe,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Davinchi,18,2026-04-25,Getafe,FC Barcelona,5.9,76,8208.0,15.0,108.0,0,0,0.0,0.0,1,10,0,0,0,0,2,33,0.0,1.83
Davinchi,18,2026-05-03,Getafe,Rayo Vallecano,6.1,45,4860.0,9.0,108.0,0,0,0.0,0.01,5,12,0,0,0,0,2,29,0.0,1.85
Davinchi,18,2026-05-10,Real Oviedo,Getafe,6.5,64,6912.0,13.0,108.0,0,0,0.03,0.02,7,16,0,0,3,0,0,45,0.0,1.88
Davinchi,18,2026-05-13,Getafe,Mallorca,6.3,26,,,0.0,0,0,0.0,0.0,6,8,1,0,0,0,1,16,,
