Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Mohamadou Kanté,2026-01-27,Boston United,West Ham U21,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Mohamadou Kanté,2026-01-31,Chelsea,West Ham United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Mohamadou Kanté,2026-02-07,Burnley,West Ham United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Mohamadou Kanté,2026-02-10,West Ham United,Manchester United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Mohamadou Kanté,2026-02-14,Burton Albion,West Ham United,6.9,105,,,0.0,0,0,0.0,0.0,44,50,0,0,1,0,3,73
Mohamadou Kanté,2026-02-21,West Ham United,Bournemouth,6.8,13,,,0.0,0,0,0.0,0.0,1,2,0,0,0,0,1,7
Mohamadou Kanté,2026-02-28,Liverpool,West Ham United,6.6,8,,,0.0,0,0,0.0,0.0,4,5,0,0,0,0,1,6
Mohamadou Kanté,2026-03-04,Fulham,West Ham United,6.5,8,,,0.0,0,0,0.0,0.0,1,1,0,0,0,0,1,4
Mohamadou Kanté,2026-03-09,West Ham United,Brentford,7.1,76,,,0.0,0,0,0.0,0.0,19,25,0,0,0,0,4,36
Mohamadou Kanté,2026-03-14,West Ham United,Manchester City,,1,,,0.0,0,0,0.0,0.01,1,2,0,0,0,0,0,2
Mohamadou Kanté,2026-03-22,Aston Villa,West Ham United,6.6,12,,,0.0,0,0,0.04,0.0,3,4,0,0,0,0,0,9
Mohamadou Kanté,2026-04-05,West Ham United,Leeds United,6.7,15,,,0.0,0,0,0.0,0.0,4,7,0,0,0,0,2,14
Mohamadou Kanté,2026-04-10,West Ham United,Wolverhampton,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Mohamadou Kanté,2026-04-20,Crystal Palace,West Ham United,6.9,12,,,0.0,0,0,0.0,0.01,1,2,0,0,0,0,1,6
Mohamadou Kanté,2026-04-25,West Ham United,Everton,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
