Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Ajani Fortune,23,2026-05-17,Orlando City SC,Atlanta United,7.6,90,,,0.0,1,0,0.07,0.18,45,50,5,0,0,0,3,57
Ajani Fortune,23,2026-05-10,Atlanta United,LA Galaxy,7.6,30,,,0.0,1,0,0.08,0.06,23,24,0,0,0,0,0,29
Ajani Fortune,23,2026-05-03,Atlanta United,CF Montréal,6.4,26,,,0.0,0,0,0.0,0.0,1,4,0,0,0,0,1,6
Ajani Fortune,23,2026-04-29,Charlotte FC,Atlanta United,7.0,63,,,0.0,0,0,0.0,0.0,22,23,1,0,0,0,1,30
Ajani Fortune,23,2026-04-25,Toronto FC,Atlanta United,6.7,90,,,0.0,0,0,0.11,0.02,29,35,0,0,1,0,5,53
Ajani Fortune,23,2026-04-23,Atlanta United,New England Revolution,6.9,11,,,0.0,0,0,0.14,0.02,8,11,0,0,0,0,2,15
Ajani Fortune,23,2026-04-19,Atlanta United,Nashville SC,6.4,74,,,0.0,0,0,0.15,0.04,20,23,1,0,0,0,2,31
Ajani Fortune,23,2026-04-16,Chattanooga FC,Atlanta United,7.6,90,,,0.0,0,0,0.0,0.0,35,38,1,0,0,0,2,48
Ajani Fortune,23,2026-04-12,Chicago Fire,Atlanta United,6.5,8,,,0.0,0,0,0.0,0.0,2,3,0,0,0,0,0,4
Ajani Fortune,23,2026-04-05,Atlanta United,Columbus Crew,6.8,32,,,0.0,0,0,0.0,0.04,29,31,0,0,1,0,2,37
Ajani Fortune,23,2026-03-23,Crown Legacy FC,Atlanta United 2,7.0,90,,,0.0,0,0,0.0,0.0,51,57,1,0,0,0,4,69
Ajani Fortune,23,2026-03-15,Atlanta United 2,Huntsville City FC,6.4,45,,,0.0,0,0,0.0,0.0,13,16,0,0,0,0,0,18
Ajani Fortune,23,2025-06-23,Saudi Arabia,Trinidad and Tobago,6.6,14,,,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,4
Ajani Fortune,23,2025-06-19,Trinidad and Tobago,Haiti,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Ajani Fortune,23,2025-06-15,USA,Trinidad and Tobago,6.3,90,,,0.0,0,0,0.0,0.0,23,25,0,0,3,0,6,35
