Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Moisés Caicedo,2026-02-13,Hull City,Chelsea,7.1,60,6749.0,13.0,112.48,0,0,0.0,0.0,73,81,2,0,1,0,5,92,0,1.93
Moisés Caicedo,2026-02-21,Chelsea,Burnley,7.3,90,9920.0,19.0,110.22,0,0,0.07,0.08,89,95,1,0,1,0,3,103,0,1.92
Moisés Caicedo,2026-03-01,Arsenal,Chelsea,7.2,90,9819.0,22.0,109.1,0,0,0.05,0.02,56,57,0,0,3,0,5,73,0,2.24
Moisés Caicedo,2026-03-04,Aston Villa,Chelsea,7.1,90,9752.0,19.0,108.36,0,0,0.0,0.02,56,58,0,0,1,0,3,63,0,1.95
Moisés Caicedo,2026-03-11,Paris Saint-Germain,Chelsea,7.0,90,9743.0,17.0,108.26,0,0,0.0,0.01,33,39,0,0,0,0,6,52,0,1.74
Moisés Caicedo,2026-03-14,Chelsea,Newcastle United,6.9,61,6749.0,12.0,110.64,0,0,0.0,0.11,61,66,1,0,0,0,3,73,0,1.78
Moisés Caicedo,2026-03-17,Chelsea,Paris Saint-Germain,7.0,90,9823.0,19.0,109.14,0,0,0.08,0.04,48,55,1,0,1,0,7,68,0,1.93
Moisés Caicedo,2026-03-21,Everton,Chelsea,6.8,78,8677.0,16.0,111.24,0,0,0.09,0.05,80,86,0,0,1,0,5,101,0,1.84
Moisés Caicedo,2026-03-27,Morocco,Ecuador,7.1,90,9811.0,23.0,109.01,0,0,0.0,0.0,44,49,1,0,4,0,6,68,0,2.34
Moisés Caicedo,2026-03-31,Netherlands,Ecuador,6.4,90,9958.0,17.0,110.64,0,0,0.0,0.0,76,82,2,0,0,0,7,100,0,1.71
Moisés Caicedo,2026-04-04,Chelsea,Port Vale,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Moisés Caicedo,2026-04-12,Chelsea,Manchester City,6.0,82,8891.0,16.0,108.43,0,0,0.03,0.01,38,47,0,0,0,0,3,58,0,1.8
Moisés Caicedo,2026-04-18,Chelsea,Manchester United,7.0,90,9953.0,19.0,110.59,0,0,0.06,0.02,79,85,0,0,1,0,8,96,0,1.91
Moisés Caicedo,2026-04-21,Brighton & Hove Albion,Chelsea,6.6,90,9895.0,17.0,109.94,0,0,0.02,0.01,63,70,0,0,0,0,6,88,0,1.72
Moisés Caicedo,2026-04-26,Chelsea,Leeds United,6.9,90,9836.0,19.0,109.29,0,0,0.0,0.0,60,67,0,0,1,0,5,77,0,1.93
