Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Andres Castrin,22,2025-12-17,Deportivo Alavés,Sevilla,6.1,90,9720.0,18.0,108.0,0,0,0.0,0.0,40,47,0,0,2,0,3,57,0.0,1.85
Andres Castrin,22,2025-12-20,Real Madrid,Sevilla,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Andres Castrin,22,2026-01-04,Sevilla,Levante UD,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Andres Castrin,22,2026-01-12,Sevilla,Celta Vigo,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Andres Castrin,22,2026-01-19,Elche,Sevilla,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Andres Castrin,22,2026-01-24,Sevilla,Athletic Club,7.3,45,4860.0,9.0,108.0,0,0,0.0,0.0,14,17,0,0,1,0,2,28,0.0,1.85
Andres Castrin,22,2026-02-02,Mallorca,Sevilla,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Andres Castrin,22,2026-03-01,Real Betis,Sevilla,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Andres Castrin,22,2026-03-08,Sevilla,Rayo Vallecano,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Andres Castrin,22,2026-03-15,FC Barcelona,Sevilla,6.9,20,2160.0,4.0,108.0,0,0,0.0,0.0,11,12,0,0,2,0,2,18,0.0,1.85
Andres Castrin,22,2026-03-21,Sevilla,Valencia,6.7,17,1836.0,3.0,108.0,0,0,0.0,0.0,13,13,0,0,0,0,4,13,0.0,1.63
Andres Castrin,22,2026-04-05,Real Oviedo,Sevilla,6.6,45,4860.0,9.0,108.0,0,0,0.05,0.01,10,13,0,0,0,0,0,20,0.0,1.85
Andres Castrin,22,2026-04-11,Sevilla,Atlético Madrid,7.1,90,9720.0,18.0,108.0,0,0,0.0,0.03,23,26,1,0,1,0,5,47,0.0,1.85
Andres Castrin,22,2026-04-23,Levante UD,Sevilla,6.9,90,9720.0,18.0,108.0,0,0,0.0,0.01,53,66,0,0,3,0,6,86,0.0,1.85
Andres Castrin,22,2026-04-26,Osasuna,Sevilla,6.5,90,9720.0,18.0,108.0,0,0,0.02,0.0,33,41,0,0,1,0,3,51,0.0,1.85
Andres Castrin,22,2026-05-04,Sevilla,Real Sociedad,6.6,90,,,0.0,0,0,0.03,0.0,34,39,0,0,1,0,2,52,,
Andres Castrin,22,2026-05-09,Sevilla,Espanyol,7.9,90,,,0.0,1,0,0.09,0.02,50,61,0,0,1,0,1,75,,
Andres Castrin,22,2026-05-13,Villarreal,Sevilla,6.7,10,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,,
