Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
José Ángel Carmona,2026-01-04,Sevilla,Levante UD,6.4,90,9720.0,18.0,108.0,0,0,0.05,0.09,52,64,0,0,1,0,4,89,0,1.85,24
José Ángel Carmona,2026-01-12,Sevilla,Celta Vigo,6.6,90,9720.0,18.0,108.0,0,0,0.0,0.02,42,49,0,0,1,0,2,71,0,1.85,24
José Ángel Carmona,2026-01-19,Elche,Sevilla,7.1,90,9720.0,18.0,108.0,0,0,0.05,0.05,32,35,1,0,4,0,5,70,0,1.85,24
José Ángel Carmona,2026-01-24,Sevilla,Athletic Club,6.7,90,9720.0,18.0,108.0,0,0,0.0,0.21,34,47,1,0,3,0,3,82,0,1.85,24
José Ángel Carmona,2026-02-02,Mallorca,Sevilla,6.2,90,9720.0,18.0,108.0,0,0,0.02,0.07,59,66,1,0,1,0,4,98,0,1.85,24
José Ángel Carmona,2026-02-08,Sevilla,Girona FC,5.9,45,4860.0,9.0,108.0,0,0,0.1,0.01,10,11,0,0,0,0,4,24,0,1.85,24
José Ángel Carmona,2026-02-14,Sevilla,Deportivo Alavés,6.1,35,3780.0,7.0,108.0,0,0,0.0,0.0,2,5,0,0,0,0,1,15,0,1.85,24
José Ángel Carmona,2026-02-22,Getafe,Sevilla,6.9,35,3780.0,7.0,108.0,0,0,0.05,0.01,13,13,0,0,1,0,3,29,0,1.85,24
José Ángel Carmona,2026-03-01,Real Betis,Sevilla,6.4,45,4860.0,9.0,108.0,0,0,0.04,0.06,16,20,1,0,0,0,1,30,0,1.85,24
José Ángel Carmona,2026-03-08,Sevilla,Rayo Vallecano,7.2,31,3348.0,6.0,108.0,0,0,0.0,0.01,9,10,0,0,2,0,4,22,0,1.79,24
José Ángel Carmona,2026-03-15,FC Barcelona,Sevilla,6.0,45,4860.0,9.0,108.0,0,0,0.0,0.01,7,8,1,0,0,0,1,11,0,1.85,24
José Ángel Carmona,2026-03-21,Sevilla,Valencia,6.9,45,4860.0,9.0,108.0,0,0,0.0,0.01,27,33,1,0,2,0,2,47,0,1.85,24
José Ángel Carmona,2026-04-05,Real Oviedo,Sevilla,6.6,45,4860.0,9.0,108.0,0,0,0.0,0.0,5,10,0,0,1,0,0,23,0,1.85,24
José Ángel Carmona,2026-04-23,Levante UD,Sevilla,6.2,25,2700.0,5.0,108.0,0,0,0.0,0.02,7,13,0,0,0,0,0,22,0,1.85,24
José Ángel Carmona,2026-04-26,Osasuna,Sevilla,6.1,90,9720.0,18.0,108.0,0,0,0.0,0.02,24,33,1,0,1,0,10,55,0,1.85,24
