Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Anthony Bermont,2025-11-30,Angers,RC Lens,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Anthony Bermont,2025-12-06,Nantes,RC Lens,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Anthony Bermont,2025-12-14,RC Lens,Nice,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Anthony Bermont,2025-12-19,RC Lens,Entente Feignies-Aulnoye,6.8,70,,,0.0,0,0,0.0,0.0,36,39,0,0,2,0,6,63
Anthony Bermont,2026-01-02,Toulouse,RC Lens,6.6,13,,,0.0,0,0,0.0,0.0,4,4,0,0,0,0,1,4
Anthony Bermont,2026-01-24,Olympique de Marseille,RC Lens,6.7,12,,,0.0,0,0,0.03,0.03,10,10,0,0,1,0,2,17
Anthony Bermont,2026-01-30,RC Lens,Le Havre,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Anthony Bermont,2026-02-14,Paris FC,RC Lens,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Anthony Bermont,2026-02-21,RC Lens,AS Monaco,6.6,9,,,0.0,0,0,0.0,0.05,5,5,0,0,0,0,0,9
Anthony Bermont,2026-02-27,RC Strasbourg,RC Lens,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Anthony Bermont,2026-03-05,Olympique Lyonnais,RC Lens,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Anthony Bermont,2026-03-08,RC Lens,Metz,6.7,12,,,0.0,0,0,0.0,0.01,6,6,0,0,0,0,1,6
Anthony Bermont,2026-03-14,Lorient,RC Lens,6.8,17,,,0.0,0,0,0.06,0.22,14,16,1,0,0,0,2,24
Anthony Bermont,2026-03-20,RC Lens,Angers,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Anthony Bermont,2026-04-04,Lille,RC Lens,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
