Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Oscar Marcos,2025-12-20,Celta Vigo B,Real Madrid Castilla U21,7.0,79,8492.0,19.0,107.49,0,0,0.0,0.03,13,14,1,0,3,0,7,26,0,2.24
Oscar Marcos,2026-01-04,CP Cacereño,Celta Vigo B,7.5,90,9781.0,17.0,108.68,1,0,0.21,0.04,45,48,2,0,0,0,4,67,0,1.74
Oscar Marcos,2026-01-11,Celta Vigo B,Barakaldo CF,6.6,19,2041.0,4.0,107.42,0,0,0.14,0.0,2,2,0,0,0,0,1,8,0,1.96
Oscar Marcos,2026-01-17,CF Talavera,Celta Vigo B,7.2,90,9672.0,17.0,107.47,0,0,0.01,0.07,22,26,2,0,0,0,4,41,0,1.76
Oscar Marcos,2026-01-23,Celta Vigo B,Zamora CF,6.6,90,9727.0,17.0,108.08,0,0,0.13,0.0,35,37,0,0,0,0,2,60,0,1.75
Oscar Marcos,2026-02-15,Celta Vigo B,Real Avilés,6.9,90,9756.0,17.0,108.4,0,0,0.0,0.06,35,38,1,0,0,0,6,55,0,1.74
Oscar Marcos,2026-02-20,Racing de Ferrol,Celta Vigo B,7.7,84,9017.0,18.0,107.35,0,0,0.07,0.62,23,26,2,0,1,0,2,41,0,2.0
Oscar Marcos,2026-02-28,Celta Vigo B,Mérida AD,6.8,62,6648.0,12.0,107.23,0,0,0.01,0.0,7,10,0,0,0,0,4,21,0,1.81
Oscar Marcos,2026-03-08,Guadalajara,Celta Vigo B,6.7,90,9622.0,17.0,106.91,0,0,0.0,0.18,19,20,1,0,0,0,1,38,0,1.77
Oscar Marcos,2026-03-13,Celta Vigo B,CD Tenerife,6.4,90,9651.0,19.0,107.23,0,0,0.0,0.0,17,23,0,0,1,0,4,36,0,1.97
Oscar Marcos,2026-03-29,Celta Vigo B,Athletic Club B U21,6.6,62,6628.0,12.0,106.9,0,0,0.02,0.01,20,21,1,0,0,0,0,28,0,1.81
Oscar Marcos,2026-04-03,Real Madrid Castilla U21,Celta Vigo B,7.0,90,9735.0,17.0,108.17,0,0,0.03,0.18,34,39,4,0,0,0,4,56,0,1.75
Oscar Marcos,2026-04-12,Arenas Club,Celta Vigo B,7.2,90,9710.0,17.0,107.89,1,0,0.08,0.03,28,31,1,0,0,0,7,41,0,1.75
Oscar Marcos,2026-04-17,Celta Vigo B,CP Cacereño,7.4,90,9756.0,17.0,108.4,0,0,0.36,0.0,33,39,0,0,0,0,5,58,0,1.74
Oscar Marcos,2026-04-25,Pontevedra CF,Celta Vigo B,7.5,90,9794.0,17.0,108.82,1,0,0.27,0.0,30,35,0,0,0,0,8,58,0,1.74
