Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Carlos Baleba,2026-01-04,South Africa,Cameroon,7.4,89,9609.0,20.0,107.97,0,0,0.0,0.0,28,34,0,0,2,0,5,48,0,2.08
Carlos Baleba,2026-01-09,Cameroon,Morocco,6.3,77,8253.0,16.0,107.18,0,0,0.0,0.0,21,29,0,0,1,0,2,34,0,1.94
Carlos Baleba,2026-01-19,Brighton & Hove Albion,Bournemouth,6.9,24,2633.0,5.0,109.71,0,0,0.06,0.0,18,18,0,0,0,0,1,24,0,1.9
Carlos Baleba,2026-01-24,Fulham,Brighton & Hove Albion,6.6,81,8866.0,21.0,109.46,0,0,0.07,0.02,47,50,0,0,4,0,6,68,0,2.37
Carlos Baleba,2026-01-31,Brighton & Hove Albion,Everton,6.3,90,9810.0,20.0,109.0,0,0,0.0,0.02,35,45,0,0,2,0,8,62,0,2.04
Carlos Baleba,2026-02-08,Brighton & Hove Albion,Crystal Palace,6.7,71,7640.0,14.0,107.61,0,0,0.0,0.01,23,29,1,0,0,0,1,41,0,1.83
Carlos Baleba,2026-02-11,Aston Villa,Brighton & Hove Albion,6.4,22,2377.0,6.0,108.05,0,0,0.0,0.0,4,7,0,0,1,0,1,13,0,2.52
Carlos Baleba,2026-02-14,Liverpool,Brighton & Hove Albion,6.7,62,6661.0,15.0,107.44,0,0,0.0,0.0,20,21,0,0,2,0,3,27,0,2.25
Carlos Baleba,2026-02-21,Brentford,Brighton & Hove Albion,,1,118.0,0.0,118.0,0,0,0.0,0.0,0,0,0,0,0,0,0,3,0,0.0
Carlos Baleba,2026-03-01,Brighton & Hove Albion,Nottingham Forest,6.7,11,1180.0,2.0,107.27,0,0,0.0,0.0,4,4,0,0,0,0,0,6,0,1.69
Carlos Baleba,2026-03-04,Brighton & Hove Albion,Arsenal,6.4,78,8412.0,18.0,107.85,0,0,0.2,0.01,20,23,0,0,2,0,6,35,0,2.14
Carlos Baleba,2026-03-21,Brighton & Hove Albion,Liverpool,6.6,14,1487.0,3.0,106.21,0,0,0.0,0.0,3,3,0,0,0,0,0,4,0,2.02
Carlos Baleba,2026-04-11,Burnley,Brighton & Hove Albion,6.8,15,1634.0,4.0,108.93,0,0,0.0,0.0,8,9,0,0,1,0,1,11,0,2.45
Carlos Baleba,2026-04-18,Tottenham Hotspur,Brighton & Hove Albion,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Carlos Baleba,2026-04-21,Brighton & Hove Albion,Chelsea,7.2,90,9773.0,17.0,108.59,0,0,0.0,0.33,41,46,1,0,0,0,6,59,0,1.74
