Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
James Milner,2025-12-27,Arsenal,Brighton & Hove Albion,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
James Milner,2025-12-30,West Ham United,Brighton & Hove Albion,5.8,72,7833.0,14.0,108.79,0,0,0.02,0.01,34,46,0,0,0,0,3,56,0,1.79
James Milner,2026-01-03,Brighton & Hove Albion,Burnley,6.7,10,1096.0,2.0,109.6,0,0,0.0,0.01,8,8,0,0,0,0,1,8,0,1.82
James Milner,2026-01-07,Manchester City,Brighton & Hove Albion,6.6,13,1411.0,2.0,108.54,0,0,0.0,0.0,3,4,0,0,0,0,2,5,0,1.42
James Milner,2026-01-19,Brighton & Hove Albion,Bournemouth,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
James Milner,2026-01-24,Fulham,Brighton & Hove Albion,6.4,9,1004.0,2.0,111.56,0,0,0.0,0.0,9,12,0,0,0,0,0,14,0,1.99
James Milner,2026-01-31,Brighton & Hove Albion,Everton,,1,109.0,0.0,109.0,0,0,0.0,0.0,1,1,0,0,0,0,0,1,0,0.0
James Milner,2026-02-08,Brighton & Hove Albion,Crystal Palace,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
James Milner,2026-02-11,Aston Villa,Brighton & Hove Albion,6.5,68,7295.0,17.0,107.28,0,0,0.08,0.05,21,23,1,0,3,0,1,34,0,2.33
James Milner,2026-02-14,Liverpool,Brighton & Hove Albion,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
James Milner,2026-02-21,Brentford,Brighton & Hove Albion,7.2,89,9702.0,17.0,109.01,0,0,0.03,0.02,51,60,0,0,0,0,5,70,0,1.75
James Milner,2026-03-01,Brighton & Hove Albion,Nottingham Forest,6.6,86,9361.0,17.0,108.85,0,0,0.0,0.03,50,56,1,0,0,0,5,64,0,1.82
James Milner,2026-03-04,Brighton & Hove Albion,Arsenal,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
James Milner,2026-03-14,Sunderland,Brighton & Hove Albion,7.3,90,9823.0,17.0,109.14,0,0,0.0,0.02,55,64,0,0,0,0,6,71,0,1.73
James Milner,2026-03-21,Brighton & Hove Albion,Liverpool,6.9,76,8211.0,16.0,108.04,0,0,0.07,0.01,30,35,1,0,1,0,2,49,0,1.95
