Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Pierre-Emerick Aubameyang,2026-01-28,Club Brugge KV,Olympique de Marseille,6.1,37,3965.0,7.0,107.16,0,0,0.54,0.04,7,12,0,0,0,0,0,19,0,1.77
Pierre-Emerick Aubameyang,2026-01-31,Paris FC,Olympique de Marseille,6.8,67,7098.0,13.0,105.94,1,0,0.85,0.01,8,11,0,0,0,0,0,15,0,1.83
Pierre-Emerick Aubameyang,2026-02-03,Olympique de Marseille,Stade Rennais,7.5,12,1277.0,2.0,106.42,1,0,0.0,0.0,2,2,0,0,0,0,0,4,0,1.57
Pierre-Emerick Aubameyang,2026-02-08,Paris Saint-Germain,Olympique de Marseille,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Pierre-Emerick Aubameyang,2026-02-14,Olympique de Marseille,RC Strasbourg,8.2,71,7715.0,15.0,108.66,0,0,0.13,0.62,24,27,2,0,1,0,5,47,0,1.94
Pierre-Emerick Aubameyang,2026-02-20,Stade Brestois,Olympique de Marseille,6.9,45,4830.0,9.0,107.33,0,0,0.0,0.07,7,7,0,0,0,0,4,13,0,1.86
Pierre-Emerick Aubameyang,2026-03-01,Olympique de Marseille,Olympique Lyonnais,8.1,90,9605.0,17.0,106.72,2,0,1.5,0.03,14,16,1,0,0,0,1,34,0,1.77
Pierre-Emerick Aubameyang,2026-03-04,Olympique de Marseille,Toulouse,7.0,90,9572.0,19.0,106.36,0,0,0.0,0.0,13,17,0,0,1,0,0,29,0,1.98
Pierre-Emerick Aubameyang,2026-03-07,Toulouse,Olympique de Marseille,6.8,83,8832.0,16.0,106.41,0,0,0.17,0.0,6,9,0,0,0,0,3,19,0,1.81
Pierre-Emerick Aubameyang,2026-03-13,Olympique de Marseille,Auxerre,7.1,89,9479.0,17.0,106.51,0,0,0.0,0.1,18,21,2,0,0,0,1,29,0,1.79
Pierre-Emerick Aubameyang,2026-03-22,Olympique de Marseille,Lille,5.7,90,9555.0,17.0,106.17,0,0,0.05,0.01,12,14,1,0,0,0,1,22,0,1.78
Pierre-Emerick Aubameyang,2026-04-05,AS Monaco,Olympique de Marseille,6.3,90,9555.0,17.0,106.17,0,0,0.42,0.03,10,13,1,0,0,0,2,19,0,1.78
Pierre-Emerick Aubameyang,2026-04-10,Olympique de Marseille,Metz,7.5,72,7711.0,15.0,107.1,1,0,1.03,0.1,16,19,2,0,1,0,2,30,0,1.95
Pierre-Emerick Aubameyang,2026-04-18,Lorient,Olympique de Marseille,6.2,76,8081.0,15.0,106.33,0,0,0.65,0.01,10,13,0,0,0,0,1,21,0,1.86
Pierre-Emerick Aubameyang,2026-04-26,Olympique de Marseille,Nice,6.6,90,9589.0,17.0,106.54,0,0,0.32,0.35,19,27,1,0,0,0,0,33,0,1.77
