Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Ferran Jutglà,27,2026-02-26,Celta Vigo,PAOK,6.9,23,2484.0,5.0,108.0,0,0,0.0,0.11,3,4,1,0,0,0,1,9,0.0,2.01
Ferran Jutglà,27,2026-03-01,Girona FC,Celta Vigo,7.6,73,7884.0,15.0,108.0,1,0,0.4,0.0,9,9,0,0,2,0,1,21,0.0,1.9
Ferran Jutglà,27,2026-03-06,Celta Vigo,Real Madrid,7.2,70,7560.0,14.0,108.0,0,0,0.11,0.0,14,18,0,0,1,0,2,30,0.0,1.85
Ferran Jutglà,27,2026-03-12,Celta Vigo,Olympique Lyonnais,6.5,45,4860.0,9.0,108.0,0,0,0.05,0.0,4,8,0,0,0,0,2,20,0.0,1.85
Ferran Jutglà,27,2026-03-15,Real Betis,Celta Vigo,7.7,66,7128.0,13.0,108.0,1,0,0.38,0.01,6,11,0,0,0,0,0,26,0.0,1.82
Ferran Jutglà,27,2026-03-19,Olympique Lyonnais,Celta Vigo,7.6,33,3564.0,7.0,108.0,1,0,0.58,0.02,7,7,0,0,0,0,1,11,0.0,1.96
Ferran Jutglà,27,2026-03-22,Celta Vigo,Deportivo Alavés,10.0,90,9720.0,18.0,108.0,2,0,0.35,0.03,18,19,1,0,0,0,4,41,0.0,1.85
Ferran Jutglà,27,2026-04-05,Valencia,Celta Vigo,5.9,71,7668.0,14.0,108.0,0,0,0.14,0.14,15,19,1,0,1,0,0,37,0.0,1.83
Ferran Jutglà,27,2026-04-09,SC Freiburg,Celta Vigo,6.3,73,7884.0,15.0,108.0,0,0,0.0,0.02,14,17,0,0,0,0,4,28,0.0,1.9
Ferran Jutglà,27,2026-04-12,Celta Vigo,Real Oviedo,6.1,30,3240.0,6.0,108.0,0,0,0.19,0.03,5,9,0,0,0,0,2,24,0.0,1.85
Ferran Jutglà,27,2026-04-16,Celta Vigo,SC Freiburg,6.2,90,9720.0,18.0,108.0,0,0,0.44,0.06,23,28,0,0,1,0,3,44,0.0,1.85
Ferran Jutglà,27,2026-04-22,FC Barcelona,Celta Vigo,6.3,81,8748.0,16.0,108.0,0,0,0.38,0.01,20,27,0,0,0,0,4,44,0.0,1.83
Ferran Jutglà,27,2026-04-26,Villarreal,Celta Vigo,6.0,45,4860.0,9.0,108.0,0,0,0.23,0.03,10,16,1,0,0,0,4,27,0.0,1.85
Ferran Jutglà,27,2026-05-03,Celta Vigo,Elche,7.6,71,7668.0,14.0,108.0,0,0,0.24,0.04,19,24,1,0,0,0,4,40,0.0,1.83
Ferran Jutglà,27,2026-05-09,Atlético Madrid,Celta Vigo,6.7,22,2376.0,4.0,108.0,0,0,0.0,0.0,4,4,0,0,0,0,1,9,0.0,1.68
Ferran Jutglà,27,2026-05-12,Celta Vigo,Levante UD,8.5,76,,,0.0,2,0,0.99,0.01,18,21,0,0,0,0,3,34,,
