Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Seny Koumbassa,18,2026-02-15,Le Havre,Toulouse,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Seny Koumbassa,18,2026-02-21,Toulouse,Paris FC,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Seny Koumbassa,18,2026-02-28,Stade Rennais,Toulouse,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Seny Koumbassa,18,2026-03-04,Olympique de Marseille,Toulouse,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Seny Koumbassa,18,2026-03-07,Toulouse,Olympique de Marseille,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Seny Koumbassa,18,2026-03-15,Metz,Toulouse,6.3,14,1512.0,3.0,108.0,0,0,0.01,0.0,8,10,0,0,0,0,2,14,0.0,1.98
Seny Koumbassa,18,2026-03-21,Toulouse,Lorient,7.2,90,9720.0,18.0,108.0,0,0,0.0,0.01,47,50,0,0,1,0,5,61,0.0,1.85
Seny Koumbassa,18,2026-04-03,Paris Saint-Germain,Toulouse,5.8,90,9720.0,18.0,108.0,0,0,0.0,0.0,17,20,0,0,0,0,1,27,0.0,1.85
Seny Koumbassa,18,2026-04-12,Toulouse,Lille,6.6,90,9720.0,18.0,108.0,0,0,0.02,0.01,38,42,0,0,1,0,5,57,0.0,1.85
Seny Koumbassa,18,2026-04-17,RC Lens,Toulouse,7.2,90,9720.0,18.0,108.0,1,0,0.22,0.0,9,16,0,0,0,0,3,35,0.0,1.85
Seny Koumbassa,18,2026-04-21,RC Lens,Toulouse,5.7,76,8208.0,15.0,108.0,0,0,0.0,0.0,29,34,0,0,1,0,1,43,0.0,1.83
Seny Koumbassa,18,2026-04-25,Toulouse,AS Monaco,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Seny Koumbassa,18,2026-05-03,RC Strasbourg,Toulouse,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
Seny Koumbassa,18,2026-05-10,Toulouse,Olympique Lyonnais,,1,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
