Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Brais Méndez,29,2026-02-01,Athletic Club,Real Sociedad,6.4,20,2160.0,4.0,108.0,0,0,0.0,0.02,6,7,0,0,0,0,1,13,0.0,1.85
Brais Méndez,29,2026-02-04,Deportivo Alavés,Real Sociedad,6.5,74,7992.0,15.0,108.0,0,0,0.0,0.0,22,27,2,0,0,0,3,49,0.0,1.88
Brais Méndez,29,2026-02-11,Athletic Club,Real Sociedad,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Brais Méndez,29,2026-02-21,Real Sociedad,Real Oviedo,6.4,90,9720.0,18.0,108.0,0,0,0.37,0.03,37,47,2,0,0,0,5,74,0.0,1.85
Brais Méndez,29,2026-03-04,Real Sociedad,Athletic Club,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Brais Méndez,29,2026-03-07,Atlético Madrid,Real Sociedad,6.5,16,1728.0,3.0,108.0,0,0,0.0,0.02,19,23,1,0,0,0,2,23,0.0,1.74
Brais Méndez,29,2026-03-15,Real Sociedad,Osasuna,8.0,64,6912.0,13.0,108.0,0,0,0.0,0.67,18,22,1,0,0,0,1,31,0.0,1.88
Brais Méndez,29,2026-03-20,Villarreal,Real Sociedad,6.3,68,7344.0,14.0,108.0,0,0,0.11,0.2,43,53,1,0,0,0,5,69,0.0,1.91
Brais Méndez,29,2026-04-04,Real Sociedad,Levante UD,7.3,26,2808.0,5.0,108.0,1,0,0.95,0.01,7,11,0,0,0,0,2,22,0.0,1.78
Brais Méndez,29,2026-04-11,Real Sociedad,Deportivo Alavés,6.4,54,5832.0,11.0,108.0,0,0,0.02,0.03,28,32,0,0,0,0,2,49,0.0,1.89
Brais Méndez,29,2026-04-18,Atlético Madrid,Real Sociedad,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Brais Méndez,29,2026-04-22,Real Sociedad,Getafe,6.5,56,6048.0,11.0,108.0,0,0,1.2,0.02,25,31,1,0,1,0,4,50,0.0,1.82
Brais Méndez,29,2026-04-26,Rayo Vallecano,Real Sociedad,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Brais Méndez,29,2026-05-04,Sevilla,Real Sociedad,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Brais Méndez,29,2026-05-09,Real Sociedad,Real Betis,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
