Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Gorka Carrera Zarranz,20,2026-05-09,Real Sociedad,Real Betis,6.3,13,1404.0,3.0,108.0,0,0,0.34,0.01,1,1,0,0,0,0,0,4,0.0,2.14
Gorka Carrera Zarranz,21,2026-05-11,Huesca,Real Sociedad B U21,6.7,73,,,0.0,0,0,0.0,0.0,6,9,0,0,0,0,2,19,,
Gorka Carrera Zarranz,21,2026-05-14,Girona FC,Real Sociedad,6.4,33,,,0.0,0,0,0.0,0.0,8,9,0,0,1,0,1,12,,
