Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Mamadou Koné,2025-12-20,AS Gosier,Lorient,6.6,15,1620.0,3.0,108.0,0,0,0.0,0.0,3,3,1,0,0,0,0,5,0,1.85
Mamadou Koné,2026-01-10,Hauts Lyonnais,Lorient,6.2,29,3132.0,6.0,108.0,1,0,0.0,0.0,6,8,1,0,0,0,1,24,0,1.92
Mamadou Koné,2026-01-24,Stade Rennais,Lorient,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
