Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Souleymane Isaak Touré,23,2024-10-05,Udinese,Lecce,7.1,90,9720.0,18.0,108.0,0,0,0.0,0.0,38,39,0,0,1,0,1,50,0.0,1.85
Souleymane Isaak Touré,23,2024-10-19,Milan,Udinese,7.2,90,9720.0,18.0,108.0,0,0,0.0,0.03,60,63,1,0,1,0,2,78,0.0,1.85
Souleymane Isaak Touré,23,2024-10-25,Udinese,Cagliari,7.2,90,9720.0,18.0,108.0,0,0,0.0,0.02,89,96,0,0,1,0,4,102,0.0,1.85
Souleymane Isaak Touré,23,2024-10-30,Venezia,Udinese,6.0,53,5724.0,11.0,108.0,0,0,0.05,0.0,28,30,0,0,0,0,4,41,0.0,1.92
Souleymane Isaak Touré,23,2024-11-10,Atalanta,Udinese,6.6,90,9720.0,18.0,108.0,0,0,0.0,0.0,40,46,0,0,3,0,6,60,0.0,1.85
Souleymane Isaak Touré,23,2024-11-25,Empoli,Udinese,7.5,90,9720.0,18.0,108.0,0,0,0.13,0.11,97,101,0,0,0,0,3,113,0.0,1.85
Souleymane Isaak Touré,23,2024-12-01,Udinese,Genoa,3.0,4,432.0,1.0,108.0,0,0,0.0,0.0,1,2,0,0,0,0,0,2,0.0,2.31
Souleymane Isaak Touré,23,2024-12-14,Udinese,Napoli,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Souleymane Isaak Touré,23,2024-12-19,Inter,Udinese,6.7,90,9720.0,18.0,108.0,0,0,0.0,0.0,37,40,0,0,1,0,4,50,0.0,1.85
Souleymane Isaak Touré,23,2024-12-23,Fiorentina,Udinese,6.5,45,4860.0,9.0,108.0,0,0,0.0,0.03,40,46,1,0,0,0,1,49,0.0,1.85
Souleymane Isaak Touré,23,2024-12-29,Udinese,Torino,7.1,72,7776.0,14.0,108.0,1,0,0.2,0.0,24,28,0,0,1,0,1,38,0.0,1.8
Souleymane Isaak Touré,23,2025-01-04,Hellas Verona,Udinese,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Souleymane Isaak Touré,23,2025-01-11,Udinese,Atalanta,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Souleymane Isaak Touré,23,2025-01-20,Como,Udinese,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Souleymane Isaak Touré,23,2025-01-26,Udinese,Roma,,7,756.0,1.0,108.0,0,0,0.0,0.0,4,4,0,0,0,0,0,5,0.0,1.32
Souleymane Isaak Touré,23,2026-05-02,Paris Saint-Germain,Lorient,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
Souleymane Isaak Touré,23,2026-05-10,Metz,Lorient,6.8,28,,,0.0,0,0,0.0,0.05,15,19,0,0,0,0,2,21,,
