Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Granit Xhaka,2026-01-01,Sunderland,Manchester City,7.3,90,9823.0,19.0,109.14,0,0,0.0,0.08,38,44,2,0,1,0,11,56,0,1.93
Granit Xhaka,2026-01-04,Tottenham Hotspur,Sunderland,7.5,90,9890.0,19.0,109.89,0,0,0.0,0.07,51,64,0,0,1,0,8,81,0,1.92
Granit Xhaka,2026-01-07,Brentford,Sunderland,7.2,90,9722.0,17.0,108.02,0,0,0.06,0.17,32,36,0,0,0,0,6,47,0,1.75
Granit Xhaka,2026-01-10,Everton,Sunderland,8.4,120,13275.0,27.0,110.62,0,0,0.0,0.0,110,115,3,0,3,0,10,131,0,2.03
Granit Xhaka,2026-01-17,Sunderland,Crystal Palace,6.8,90,9803.0,20.0,108.92,0,0,0.0,0.04,54,67,0,0,2,0,2,78,0,2.04
Granit Xhaka,2026-02-22,Sunderland,Fulham,6.9,19,2184.0,5.0,114.95,0,0,0.0,0.08,27,33,0,0,1,0,3,36,0,2.29
Granit Xhaka,2026-02-28,Bournemouth,Sunderland,6.8,76,8261.0,15.0,108.7,0,0,0.0,0.01,27,35,1,0,0,0,7,46,0,1.82
Granit Xhaka,2026-03-03,Leeds United,Sunderland,6.6,35,3843.0,7.0,109.8,0,0,0.0,0.01,15,20,1,0,0,0,4,28,0,1.82
Granit Xhaka,2026-03-08,Port Vale,Sunderland,6.7,14,1546.0,3.0,110.43,0,0,0.0,0.0,11,12,0,0,0,0,1,15,0,1.94
Granit Xhaka,2026-03-14,Sunderland,Brighton & Hove Albion,7.1,90,9899.0,17.0,109.99,0,0,0.05,0.06,57,69,0,0,0,0,7,86,0,1.72
Granit Xhaka,2026-03-22,Newcastle United,Sunderland,6.6,90,9739.0,20.0,108.21,0,0,0.06,0.03,26,36,1,0,2,0,5,54,0,2.05
Granit Xhaka,2026-03-27,Switzerland,Germany,7.5,45,4922.0,10.0,109.38,0,0,0.0,0.0,25,27,1,0,1,0,4,35,0,2.03
Granit Xhaka,2026-04-12,Sunderland,Tottenham Hotspur,7.9,90,9920.0,17.0,110.22,0,0,0.13,0.09,55,65,0,0,0,0,9,85,0,1.71
Granit Xhaka,2026-04-19,Aston Villa,Sunderland,6.4,90,9886.0,20.0,109.84,0,0,0.01,0.04,65,71,0,0,2,0,8,80,0,2.02
Granit Xhaka,2026-04-24,Sunderland,Nottingham Forest,8.0,90,9857.0,19.0,109.52,0,0,0.06,0.4,67,74,2,0,1,0,2,91,0,1.93
