Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Luke O'Nien,2026-01-21,Sunderland U21,Borussia Dortmund II U23,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Luke O'Nien,2026-01-24,West Ham United,Sunderland,6.5,12,,,0.0,0,0,0.0,0.0,4,5,0,0,0,0,0,7
Luke O'Nien,2026-02-02,Sunderland,Burnley,6.5,8,,,0.0,0,0,0.0,0.0,4,4,0,0,0,0,0,5
Luke O'Nien,2026-02-07,Arsenal,Sunderland,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Luke O'Nien,2026-02-11,Sunderland,Liverpool,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Luke O'Nien,2026-02-15,Oxford United,Sunderland,8.2,90,,,0.0,0,0,0.0,0.0,49,57,0,0,1,0,3,78
Luke O'Nien,2026-02-22,Sunderland,Fulham,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Luke O'Nien,2026-02-28,Bournemouth,Sunderland,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Luke O'Nien,2026-03-03,Leeds United,Sunderland,6.8,90,,,0.0,0,0,0.0,0.02,11,23,0,0,2,0,4,46
Luke O'Nien,2026-03-08,Port Vale,Sunderland,7.7,90,,,0.0,0,0,0.0,0.0,37,53,2,0,2,0,7,81
Luke O'Nien,2026-03-14,Sunderland,Brighton & Hove Albion,7.0,26,,,0.0,0,0,0.0,0.01,23,28,0,0,0,0,0,41
Luke O'Nien,2026-03-22,Newcastle United,Sunderland,5.7,90,,,0.0,0,0,0.0,0.0,16,22,0,0,1,0,0,44
Luke O'Nien,2026-04-12,Sunderland,Tottenham Hotspur,7.1,90,,,0.0,0,0,0.02,0.08,35,39,0,0,1,0,0,52
Luke O'Nien,2026-04-19,Aston Villa,Sunderland,6.4,90,,,0.0,0,0,0.0,0.01,53,59,0,0,1,0,4,74
Luke O'Nien,2026-04-24,Sunderland,Nottingham Forest,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
