Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Aitor Fraga,2026-02-01,Athletic Club,Real Sociedad,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Aitor Fraga,2026-02-07,Real Sociedad,Elche,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Aitor Fraga,2026-02-11,Athletic Club,Real Sociedad,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Aitor Fraga,2026-02-16,Real Sociedad B U21,Málaga CF,6.7,90,,,0.0,0,0,0.0,0.0,40,53,0,0,0,0,7,57
Aitor Fraga,2026-02-23,Cádiz,Real Sociedad B U21,8.3,90,,,0.0,0,0,0.0,0.0,20,30,0,0,0,0,6,39
Aitor Fraga,2026-03-01,Real Sociedad B U21,Deportivo La Coruña,5.4,90,,,0.0,0,0,0.0,0.0,24,36,0,0,0,0,11,49
Aitor Fraga,2026-03-07,Real Sociedad B U21,CD Castellón,7.3,90,,,0.0,0,0,0.0,0.0,20,42,1,0,0,0,10,56
Aitor Fraga,2026-03-15,Córdoba,Real Sociedad B U21,8.1,90,,,0.0,0,0,0.0,0.0,11,37,0,0,0,0,7,48
Aitor Fraga,2026-03-22,Real Sociedad B U21,Granada,6.4,90,,,0.0,0,0,0.0,0.0,20,24,0,0,0,0,5,29
Aitor Fraga,2026-03-29,Almería,Real Sociedad B U21,5.0,90,,,0.0,0,0,0.0,0.0,15,22,0,0,0,0,5,34
Aitor Fraga,2026-04-02,Real Sociedad B U21,Eibar,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Aitor Fraga,2026-04-06,Sporting Gijón,Real Sociedad B U21,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Aitor Fraga,2026-04-11,Real Sociedad,Deportivo Alavés,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Aitor Fraga,2026-04-26,Rayo Vallecano,Real Sociedad,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
