Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Maximilian Wittek,30,2026-05-02,Arminia Bielefeld,VfL Bochum 1848,2. Bundesliga,6.5,37,,0,0.0,0,0,0.0,0.0,7,8,0,0,0,0,1,20,D,CB
Maximilian Wittek,30,2026-04-26,VfL Bochum 1848,SpVgg Greuther Fürth,2. Bundesliga,7.7,90,,0,0.0,0,0,0.03,0.46,24,30,3,0,1,0,3,61,D,CB
Maximilian Wittek,30,2026-04-18,SG Dynamo Dresden,VfL Bochum 1848,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Maximilian Wittek,30,2026-04-12,VfL Bochum 1848,Eintracht Braunschweig,2. Bundesliga,6.3,85,,0,0.0,0,0,0.02,0.09,16,24,0,0,1,0,6,55,D,CB
Maximilian Wittek,30,2026-04-04,1. FC Magdeburg,VfL Bochum 1848,2. Bundesliga,5.9,74,,0,0.0,0,0,0.0,0.1,27,35,1,0,2,0,3,56,D,CB
Maximilian Wittek,30,2026-03-22,VfL Bochum 1848,Holstein Kiel,2. Bundesliga,7.9,90,,0,0.0,0,0,0.01,0.38,24,34,5,0,0,0,1,63,D,CB
Maximilian Wittek,30,2026-03-14,Hertha BSC,VfL Bochum 1848,2. Bundesliga,6.9,90,,0,0.0,0,0,0.0,0.17,56,65,3,0,1,0,5,95,D,CB
Maximilian Wittek,30,2026-03-07,VfL Bochum 1848,1. FC Kaiserslautern,2. Bundesliga,7.9,85,,0,0.0,0,0,0.05,0.36,50,55,3,0,1,0,10,82,D,CB
Maximilian Wittek,30,2026-02-20,VfL Bochum 1848,1. FC Nürnberg,2. Bundesliga,6.9,83,,0,0.0,0,0,0.0,0.06,54,64,1,0,2,0,0,99,D,CB
Maximilian Wittek,30,2026-02-15,VfL Bochum 1848,SC Paderborn 07,2. Bundesliga,7.6,90,,0,0.0,0,0,0.15,0.13,35,42,1,0,2,0,5,78,D,CB
Maximilian Wittek,30,2026-02-06,Preußen Münster,VfL Bochum 1848,2. Bundesliga,6.7,90,,0,0.0,0,0,0.1,0.15,45,58,3,0,2,0,7,95,D,CB
Maximilian Wittek,30,2026-01-31,VfL Bochum 1848,FC Schalke 04,2. Bundesliga,7.1,82,,0,0.0,0,0,0.0,0.06,31,42,1,0,1,0,2,69,D,CB
Maximilian Wittek,30,2026-01-25,SV 07 Elversberg,VfL Bochum 1848,2. Bundesliga,6.6,73,,0,0.0,0,0,0.0,0.02,18,27,0,0,2,0,3,50,D,CB
Maximilian Wittek,30,2026-01-18,VfL Bochum 1848,Darmstadt 98,2. Bundesliga,6.1,90,,0,0.0,0,0,0.08,0.06,38,51,1,0,0,0,3,85,D,CB
