Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Philipp Strompf,28,2026-05-02,Arminia Bielefeld,VfL Bochum 1848,2. Bundesliga,6.8,90,,0,0.0,0,0,0.0,0.21,24,33,1,0,1,0,4,53,D,CB
Philipp Strompf,28,2026-04-26,VfL Bochum 1848,SpVgg Greuther Fürth,2. Bundesliga,7.0,90,,0,0.0,0,0,0.0,0.1,21,27,0,0,0,0,4,40,D,CB
Philipp Strompf,28,2026-04-18,SG Dynamo Dresden,VfL Bochum 1848,2. Bundesliga,7.1,90,,0,0.0,0,0,0.0,0.03,75,90,1,0,0,0,3,105,D,CB
Philipp Strompf,28,2026-04-12,VfL Bochum 1848,Eintracht Braunschweig,2. Bundesliga,6.6,90,,0,0.0,0,0,0.0,0.01,24,36,0,0,2,0,3,47,D,CB
Philipp Strompf,28,2026-04-04,1. FC Magdeburg,VfL Bochum 1848,2. Bundesliga,7.0,90,,0,0.0,0,0,0.01,0.03,58,63,0,0,0,0,5,77,D,CB
Philipp Strompf,28,2026-03-22,VfL Bochum 1848,Holstein Kiel,2. Bundesliga,6.3,90,,0,0.0,0,0,0.1,0.05,36,54,1,0,0,0,5,64,D,CB
Philipp Strompf,28,2026-03-14,Hertha BSC,VfL Bochum 1848,2. Bundesliga,6.4,72,,0,0.0,0,0,0.0,0.0,55,61,0,0,1,0,3,68,D,CB
Philipp Strompf,28,2026-03-07,VfL Bochum 1848,1. FC Kaiserslautern,2. Bundesliga,7.0,90,,0,0.0,0,0,0.17,0.02,70,80,0,0,1,0,6,103,D,CB
Philipp Strompf,28,2026-02-27,Fortuna Düsseldorf,VfL Bochum 1848,2. Bundesliga,6.6,90,,0,0.0,0,0,0.1,0.0,36,51,0,0,0,0,3,67,D,CB
Philipp Strompf,28,2026-02-15,VfL Bochum 1848,SC Paderborn 07,2. Bundesliga,7.5,90,,0,0.0,0,0,0.0,0.0,47,62,0,0,0,0,5,77,D,CB
Philipp Strompf,28,2026-02-06,Preußen Münster,VfL Bochum 1848,2. Bundesliga,7.3,90,,0,0.0,0,0,0.0,0.0,61,72,0,0,0,0,4,92,D,CB
Philipp Strompf,28,2026-01-31,VfL Bochum 1848,FC Schalke 04,2. Bundesliga,8.1,90,,0,0.0,0,0,0.0,0.0,46,56,0,0,1,0,4,79,D,CB
Philipp Strompf,28,2026-01-25,SV 07 Elversberg,VfL Bochum 1848,2. Bundesliga,6.9,90,,0,0.0,0,0,0.0,0.0,41,49,0,0,1,0,1,68,D,CB
Philipp Strompf,28,2026-01-18,VfL Bochum 1848,Darmstadt 98,2. Bundesliga,7.6,90,,0,0.0,0,0,0.0,0.06,75,86,0,0,1,0,5,105,D,CB
