Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Jean-Philippe Gbamin,2025-12-31,Gabon,Côte d'Ivoire,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Jean-Philippe Gbamin,2026-01-06,Côte d'Ivoire,Burkina Faso,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Jean-Philippe Gbamin,2026-01-10,Egypt,Côte d'Ivoire,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Jean-Philippe Gbamin,2026-01-18,RC Strasbourg,Metz,6.6,89,,,0.0,0,0,0.12,0.03,61,65,0,0,0,0,9,77
Jean-Philippe Gbamin,2026-01-25,Metz,Olympique Lyonnais,5.5,90,,,0.0,0,0,0.04,0.02,70,79,1,0,1,0,10,90
Jean-Philippe Gbamin,2026-02-01,Angers,Metz,3.0,9,,,0.0,0,0,0.0,0.0,4,6,0,0,0,0,1,9
Jean-Philippe Gbamin,2026-02-21,Paris Saint-Germain,Metz,6.5,90,,,0.0,0,0,0.0,0.0,30,38,1,0,0,0,5,46
Jean-Philippe Gbamin,2026-03-01,Metz,Stade Brestois,7.2,90,,,0.0,0,0,0.14,0.04,68,81,1,0,1,0,4,97
Jean-Philippe Gbamin,2026-03-08,RC Lens,Metz,6.5,90,,,0.0,0,0,0.0,0.01,56,63,0,0,3,0,3,79
Jean-Philippe Gbamin,2026-03-15,Metz,Toulouse,7.2,90,,,0.0,0,0,0.35,0.02,47,55,0,0,2,0,10,77
Jean-Philippe Gbamin,2026-03-22,Stade Rennais,Metz,6.8,90,,,0.0,0,0,0.0,0.04,33,37,1,0,1,0,4,49
Jean-Philippe Gbamin,2026-04-05,Metz,Nantes,8.1,90,,,0.0,0,0,0.0,0.41,66,69,1,0,1,0,4,80
Jean-Philippe Gbamin,2026-04-10,Olympique de Marseille,Metz,5.2,90,,,0.0,0,0,0.0,0.0,56,70,0,0,1,0,6,79
Jean-Philippe Gbamin,2026-04-19,Metz,Paris FC,6.7,90,,,0.0,0,0,0.02,0.02,60,67,1,0,2,0,8,84
Jean-Philippe Gbamin,2026-04-26,Le Havre,Metz,6.3,18,,,0.0,0,0,0.0,0.0,3,4,0,0,0,0,1,6
