Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Koffi Kouao,2026-01-04,Lorient,Metz,6.5,90,9857.0,22.0,109.52,0,0,0.0,0.02,50,54,0,0,3,0,7,76,0,2.23
Koffi Kouao,2026-01-11,Metz,Montpellier,6.2,59,6417.0,13.0,108.76,0,0,0.0,0.0,24,30,1,0,1,0,2,47,0,2.03
Koffi Kouao,2026-01-25,Metz,Olympique Lyonnais,7.6,90,9790.0,20.0,108.78,1,0,0.43,0.26,38,43,1,0,2,0,4,69,0,2.04
Koffi Kouao,2026-02-01,Angers,Metz,6.6,86,9449.0,21.0,109.87,0,0,0.25,0.01,33,42,0,0,3,0,10,70,0,2.22
Koffi Kouao,2026-02-06,Metz,Lille,7.9,90,9807.0,19.0,108.97,0,0,0.04,0.01,24,32,0,0,1,0,4,73,0,1.94
Koffi Kouao,2026-02-15,Metz,Auxerre,6.7,63,6980.0,14.0,110.79,0,0,0.16,0.08,39,44,1,0,1,0,7,66,0,2.01
Koffi Kouao,2026-02-21,Paris Saint-Germain,Metz,6.4,66,7161.0,13.0,108.5,0,0,0.0,0.05,22,26,0,0,0,0,4,43,0,1.82
Koffi Kouao,2026-03-01,Metz,Stade Brestois,7.4,90,9945.0,17.0,110.5,0,0,0.05,0.25,57,65,2,0,0,0,7,97,0,1.71
Koffi Kouao,2026-03-08,RC Lens,Metz,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Koffi Kouao,2026-03-15,Metz,Toulouse,7.3,71,7648.0,15.0,107.72,1,0,0.15,0.01,18,21,0,0,1,0,2,40,0,1.96
Koffi Kouao,2026-03-22,Stade Rennais,Metz,7.9,90,9919.0,20.0,110.21,0,0,0.03,0.0,26,37,0,0,2,0,10,82,0,2.02
Koffi Kouao,2026-04-05,Metz,Nantes,7.7,90,9832.0,19.0,109.24,0,0,0.02,0.21,44,51,0,0,1,0,3,82,0,1.93
Koffi Kouao,2026-04-10,Olympique de Marseille,Metz,5.9,90,9702.0,22.0,107.8,0,0,0.0,0.01,30,34,0,0,3,0,4,48,0,2.27
Koffi Kouao,2026-04-19,Metz,Paris FC,6.0,90,9794.0,20.0,108.82,0,0,0.03,0.01,39,45,0,0,2,0,4,70,0,2.04
Koffi Kouao,2026-04-26,Le Havre,Metz,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
