Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Andreas Christensen,2025-10-05,Sevilla,FC Barcelona,6.0,13,1404.0,3.0,108.0,0,0,0.0,0.0,5,7,0,0,0,0,0,7,0,2.14,30
Andreas Christensen,2025-10-09,Belarus,Denmark,8.9,90,9720.0,18.0,108.0,0,0,0.0,0.0,107,112,2,0,2,0,11,134,0,1.85,30
Andreas Christensen,2025-10-12,Denmark,Greece,6.7,90,9720.0,18.0,108.0,0,0,0.0,0.0,45,49,1,0,1,0,3,74,0,1.85,30
Andreas Christensen,2025-10-18,FC Barcelona,Girona FC,6.7,27,2916.0,5.0,108.0,0,0,0.0,0.02,32,34,0,0,0,0,3,38,0,1.71,30
Andreas Christensen,2025-11-09,Celta Vigo,FC Barcelona,6.7,12,1296.0,2.0,108.0,0,0,0.0,0.0,1,1,0,0,0,0,0,2,0,1.54,30
Andreas Christensen,2025-11-15,Denmark,Belarus,7.1,90,9720.0,18.0,108.0,0,0,0.0,0.0,80,91,1,0,1,0,9,106,0,1.85,30
Andreas Christensen,2025-11-18,Scotland,Denmark,7.1,90,9720.0,18.0,108.0,0,0,0.0,0.0,91,98,2,0,0,0,8,113,0,1.85,30
Andreas Christensen,2025-11-22,FC Barcelona,Athletic Club,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,30
Andreas Christensen,2025-11-25,Chelsea,FC Barcelona,6.5,28,3024.0,6.0,108.0,0,0,0.01,0.0,7,9,0,0,0,0,3,13,0,1.98,30
Andreas Christensen,2025-11-29,FC Barcelona,Deportivo Alavés,6.7,12,1296.0,2.0,108.0,0,0,0.0,0.0,5,6,0,0,0,0,1,7,0,1.54,30
Andreas Christensen,2025-12-02,FC Barcelona,Atlético Madrid,6.7,10,1080.0,2.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1.85,30
Andreas Christensen,2025-12-06,Real Betis,FC Barcelona,6.4,45,4860.0,9.0,108.0,0,0,0.0,0.0,21,23,0,0,0,0,2,30,0,1.85,30
Andreas Christensen,2025-12-09,FC Barcelona,Eintracht Frankfurt,,1,108.0,0.0,108.0,0,0,0.0,0.0,1,2,0,0,0,0,1,2,0,0.0,30
Andreas Christensen,2025-12-13,FC Barcelona,Osasuna,,2,216.0,0.0,108.0,0,0,0.0,0.0,7,7,0,0,0,0,0,8,0,0.0,30
Andreas Christensen,2025-12-16,Guadalajara,FC Barcelona,9.4,86,9288.0,17.0,108.0,1,0,0.0,0.0,98,101,0,0,2,0,11,119,0,1.83,30
