Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Jon Moncayola,2026-01-03,Osasuna,Athletic Club,6.8,90,9806.0,19.0,108.96,0,0,0.21,0.03,32,46,2,0,1,0,9,58,0,1.94
Jon Moncayola,2026-01-10,Girona FC,Osasuna,6.4,67,7274.0,14.0,108.57,0,0,0.51,0.03,34,41,0,0,1,0,2,51,0,1.92
Jon Moncayola,2026-01-13,Real Sociedad,Osasuna,7.3,120,12915.0,26.0,107.62,1,0,0.0,0.0,23,35,1,0,2,0,3,66,0,2.01
Jon Moncayola,2026-01-24,Rayo Vallecano,Osasuna,6.6,90,9710.0,19.0,107.89,0,0,0.1,0.04,18,28,3,0,1,0,6,44,0,1.96
Jon Moncayola,2026-01-31,Osasuna,Villarreal,7.2,90,9790.0,17.0,108.78,0,0,0.33,0.19,38,44,1,0,0,0,6,63,0,1.74
Jon Moncayola,2026-02-13,Elche,Osasuna,6.6,24,2554.0,5.0,106.42,0,0,0.0,0.0,4,4,0,0,0,0,1,5,0,1.96
Jon Moncayola,2026-02-21,Osasuna,Real Madrid,6.6,83,8962.0,16.0,107.98,0,0,0.0,0.02,28,34,0,0,0,0,5,44,0,1.79
Jon Moncayola,2026-03-01,Valencia,Osasuna,6.3,89,9680.0,19.0,108.76,0,0,0.03,0.01,34,42,1,0,1,0,9,53,0,1.96
Jon Moncayola,2026-03-07,Osasuna,Mallorca,6.8,77,8299.0,15.0,107.78,0,0,0.0,0.21,27,31,0,0,0,0,2,45,0,1.81
Jon Moncayola,2026-03-15,Real Sociedad,Osasuna,6.8,84,9005.0,16.0,107.2,0,0,0.0,0.04,23,29,2,0,0,0,1,41,0,1.78
Jon Moncayola,2026-03-21,Osasuna,Girona FC,6.7,90,9656.0,17.0,107.29,0,0,0.0,0.08,25,26,2,0,0,0,2,43,0,1.76
Jon Moncayola,2026-04-05,Deportivo Alavés,Osasuna,6.7,90,9752.0,19.0,108.36,0,0,0.0,0.08,42,47,1,0,1,0,7,51,0,1.95
Jon Moncayola,2026-04-12,Osasuna,Real Betis,6.5,90,9743.0,17.0,108.26,0,0,0.11,0.02,28,37,0,0,0,0,6,52,0,1.74
Jon Moncayola,2026-04-21,Athletic Club,Osasuna,6.5,84,9122.0,16.0,108.6,0,0,0.0,0.01,41,48,0,0,0,0,5,57,0,1.75
Jon Moncayola,2026-04-26,Osasuna,Sevilla,7.5,90,9698.0,17.0,107.76,0,0,0.1,0.42,31,38,2,0,0,0,0,59,0,1.75
