Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Jorge Herrando,2026-01-13,Real Sociedad,Osasuna,6.5,120,12864.0,23.0,107.2,0,0,0.0,0.0,22,34,0,0,0,0,5,48,0,1.79
Jorge Herrando,2026-01-17,Osasuna,Real Oviedo,6.2,73,7824.0,14.0,107.18,0,0,0.0,0.0,26,29,0,0,0,0,1,35,0,1.79
Jorge Herrando,2026-01-24,Rayo Vallecano,Osasuna,7.1,90,9555.0,17.0,106.17,0,0,0.0,0.73,10,15,2,0,0,0,0,25,0,1.78
Jorge Herrando,2026-01-31,Osasuna,Villarreal,7.2,45,4809.0,9.0,106.87,0,0,0.0,0.0,9,10,0,0,0,0,1,17,0,1.87
Jorge Herrando,2026-02-06,Celta Vigo,Osasuna,6.4,59,6346.0,11.0,107.56,0,0,0.0,0.0,26,29,0,0,0,0,0,36,0,1.73
Jorge Herrando,2026-02-13,Elche,Osasuna,6.8,90,9584.0,20.0,106.49,0,0,0.0,0.0,9,16,0,0,2,0,0,32,0,2.09
Jorge Herrando,2026-02-21,Osasuna,Real Madrid,6.8,90,9614.0,17.0,106.82,0,0,0.0,0.01,28,29,0,0,0,0,1,36,0,1.77
Jorge Herrando,2026-03-01,Valencia,Osasuna,6.9,81,8819.0,18.0,108.88,0,0,0.0,0.0,47,51,0,0,2,0,6,57,0,2.04
Jorge Herrando,2026-03-07,Osasuna,Mallorca,6.3,77,8286.0,15.0,107.61,0,0,0.0,0.0,31,36,0,0,0,0,1,45,0,1.81
Jorge Herrando,2026-03-15,Real Sociedad,Osasuna,7.0,32,3498.0,6.0,109.31,0,0,0.0,0.01,18,23,0,0,0,0,2,27,0,1.72
Jorge Herrando,2026-03-21,Osasuna,Girona FC,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Jorge Herrando,2026-04-05,Deportivo Alavés,Osasuna,6.3,12,1277.0,2.0,106.42,0,0,0.0,0.0,2,2,0,0,0,0,0,4,0,1.57
Jorge Herrando,2026-04-12,Osasuna,Real Betis,6.7,45,4951.0,9.0,110.02,0,0,0.0,0.01,34,39,0,0,0,0,4,42,0,1.82
Jorge Herrando,2026-04-21,Athletic Club,Osasuna,6.9,84,9261.0,20.0,110.25,0,0,0.0,0.0,82,88,0,0,3,0,1,102,0,2.16
Jorge Herrando,2026-04-26,Osasuna,Sevilla,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
