Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Rodrigo Muniz,2025-09-23,Fulham,Cambridge United,7.1,8,864.0,2.0,108.0,0,0,0.0,0.0,2,2,1,0,0,0,0,8,0,2.31,25
Rodrigo Muniz,2025-11-01,Fulham,Wolverhampton,6.6,18,1944.0,4.0,108.0,0,0,0.03,0.0,0,0,0,0,0,0,1,5,0,2.06,25
Rodrigo Muniz,2025-11-08,Everton,Fulham,6.5,17,1836.0,3.0,108.0,0,0,0.05,0.0,1,2,0,0,0,0,0,3,0,1.63,25
Rodrigo Muniz,2026-02-07,Fulham,Everton,6.3,15,1620.0,3.0,108.0,0,0,0.13,0.0,0,1,0,0,0,0,0,3,0,1.85,25
Rodrigo Muniz,2026-02-11,Manchester City,Fulham,6.7,30,3240.0,6.0,108.0,0,0,0.04,0.0,3,4,1,0,0,0,1,7,0,1.85,25
Rodrigo Muniz,2026-02-15,Stoke City,Fulham,6.3,77,8316.0,15.0,108.0,0,0,0.0,0.0,6,12,0,0,0,0,1,22,0,1.8,25
Rodrigo Muniz,2026-02-22,Sunderland,Fulham,6.4,25,2700.0,5.0,108.0,0,0,0.0,0.01,3,5,0,0,0,0,1,17,0,1.85,25
Rodrigo Muniz,2026-03-01,Fulham,Tottenham Hotspur,6.3,17,1836.0,3.0,108.0,0,0,0.13,0.0,2,3,0,0,0,0,0,10,0,1.63,25
Rodrigo Muniz,2026-03-04,Fulham,West Ham United,6.5,30,3240.0,6.0,108.0,0,0,0.04,0.01,2,2,0,0,0,0,0,9,0,1.85,25
Rodrigo Muniz,2026-03-08,Fulham,Southampton,7.0,90,9720.0,18.0,108.0,0,0,0.0,0.0,6,9,1,0,0,0,1,29,0,1.85,25
Rodrigo Muniz,2026-03-15,Nottingham Forest,Fulham,6.7,28,3024.0,6.0,108.0,0,0,0.06,0.02,3,5,0,0,0,0,0,12,0,1.98,25
Rodrigo Muniz,2026-03-21,Fulham,Burnley,7.2,82,8856.0,16.0,108.0,0,0,0.59,0.01,6,12,1,0,2,0,1,27,0,1.81,25
Rodrigo Muniz,2026-04-11,Liverpool,Fulham,6.6,80,8640.0,16.0,108.0,0,0,0.27,0.06,7,13,2,0,0,0,3,26,0,1.85,25
Rodrigo Muniz,2026-04-18,Brentford,Fulham,6.5,67,7236.0,13.0,108.0,0,0,0.0,0.0,2,7,0,0,0,0,0,15,0,1.8,25
Rodrigo Muniz,2026-04-25,Fulham,Aston Villa,7.0,24,2592.0,5.0,108.0,0,0,0.11,0.01,2,7,0,0,0,0,1,17,0,1.93,25
