Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Matthias Zimmermann,34,2026-05-10,Fortuna Düsseldorf,SV 07 Elversberg,2. Bundesliga,7.0,56,,0,0.0,0,0,0.0,0.0,18,24,0,0,2,0,4,39,D,CB
Matthias Zimmermann,34,2026-05-02,FC Schalke 04,Fortuna Düsseldorf,2. Bundesliga,6.6,71,,0,0.0,0,0,0.0,0.04,22,30,0,0,0,0,2,49,D,CB
Matthias Zimmermann,34,2026-04-24,Fortuna Düsseldorf,SG Dynamo Dresden,2. Bundesliga,7.2,64,,0,0.0,0,0,0.03,0.01,11,18,0,0,1,0,3,38,D,CB
Matthias Zimmermann,34,2026-04-18,1. FC Magdeburg,Fortuna Düsseldorf,2. Bundesliga,6.7,28,,0,0.0,0,0,0.0,0.14,12,14,0,0,0,0,1,16,D,CB
Matthias Zimmermann,34,2026-03-07,1. FC Nürnberg,Fortuna Düsseldorf,2. Bundesliga,6.7,11,,0,0.0,0,0,0.0,0.0,2,3,0,0,0,0,0,4,D,CB
Matthias Zimmermann,34,2026-02-27,Fortuna Düsseldorf,VfL Bochum 1848,2. Bundesliga,6.7,10,,0,0.0,0,0,0.01,0.0,0,1,0,0,0,0,0,4,D,CB
Matthias Zimmermann,34,2026-02-21,Darmstadt 98,Fortuna Düsseldorf,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Matthias Zimmermann,34,2026-02-13,Fortuna Düsseldorf,Preußen Münster,2. Bundesliga,6.7,13,,0,0.0,0,0,0.0,0.07,4,7,1,0,1,0,0,19,D,CB
Matthias Zimmermann,34,2026-02-08,Karlsruher SC,Fortuna Düsseldorf,2. Bundesliga,6.6,58,,0,0.0,0,0,0.17,0.03,15,19,0,0,3,0,2,43,D,CB
Matthias Zimmermann,34,2026-02-01,Fortuna Düsseldorf,SC Paderborn 07,2. Bundesliga,6.6,59,,0,0.0,0,0,0.0,0.02,20,31,0,0,1,0,2,50,D,CB
Matthias Zimmermann,34,2026-01-24,Hannover 96,Fortuna Düsseldorf,2. Bundesliga,7.0,26,,0,0.0,0,0,0.0,0.01,6,9,0,0,0,0,3,17,D,CB
Matthias Zimmermann,34,2026-01-16,Fortuna Düsseldorf,Arminia Bielefeld,2. Bundesliga,6.6,9,,0,0.0,0,0,0.0,0.0,1,2,0,0,0,0,0,5,D,CB
Matthias Zimmermann,34,2025-12-20,Fortuna Düsseldorf,SpVgg Greuther Fürth,2. Bundesliga,,1,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Matthias Zimmermann,34,2025-12-14,SV 07 Elversberg,Fortuna Düsseldorf,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
