Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Julian Hettwer,23,2026-05-17,SpVgg Greuther Fürth,Fortuna Düsseldorf,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Julian Hettwer,23,2026-05-10,Fortuna Düsseldorf,SV 07 Elversberg,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Julian Hettwer,23,2026-05-02,FC Schalke 04,Fortuna Düsseldorf,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Julian Hettwer,23,2026-04-24,Fortuna Düsseldorf,SG Dynamo Dresden,2. Bundesliga,6.6,17,,0,0.0,0,0,0.0,0.0,3,3,0,0,0,0,0,11,F,ATT
Julian Hettwer,23,2026-04-18,1. FC Magdeburg,Fortuna Düsseldorf,2. Bundesliga,,2,,0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,1,1,F,ATT
Julian Hettwer,23,2026-04-10,Fortuna Düsseldorf,Holstein Kiel,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Julian Hettwer,23,2026-04-04,1. FC Kaiserslautern,Fortuna Düsseldorf,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Julian Hettwer,23,2026-03-22,Fortuna Düsseldorf,Hertha BSC,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Julian Hettwer,23,2025-09-27,VfL Bochum 1848,Fortuna Düsseldorf,2. Bundesliga,6.4,18,,0,0.0,0,0,0.0,0.0,1,3,0,0,0,0,2,11,F,ATT
Julian Hettwer,23,2025-09-21,Fortuna Düsseldorf,Darmstadt 98,2. Bundesliga,6.4,15,,0,0.0,0,0,0.0,0.0,4,5,0,0,0,0,0,7,F,ATT
Julian Hettwer,23,2025-09-14,Preußen Münster,Fortuna Düsseldorf,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Julian Hettwer,23,2025-08-30,Fortuna Düsseldorf,Karlsruher SC,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Julian Hettwer,23,2025-08-23,SC Paderborn 07,Fortuna Düsseldorf,2. Bundesliga,,1,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Julian Hettwer,23,2025-08-18,1. FC Schweinfurt 05,Fortuna Düsseldorf,DFB Pokal,6.3,10,,0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,2,F,ATT
