Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Christopher Lenz,31,2026-05-17,SpVgg Greuther Fürth,Fortuna Düsseldorf,2. Bundesliga,6.2,82,,0,0.0,0,0,0.0,0.03,42,48,0,0,2,0,5,76,D,CB
Christopher Lenz,31,2026-05-10,Fortuna Düsseldorf,SV 07 Elversberg,2. Bundesliga,7.7,56,,0,0.0,0,0,0.0,0.2,15,20,2,0,0,0,2,39,D,CB
Christopher Lenz,31,2026-05-02,FC Schalke 04,Fortuna Düsseldorf,2. Bundesliga,6.3,64,,0,0.0,0,0,0.05,0.09,30,45,1,0,0,0,6,69,D,CB
Christopher Lenz,31,2026-04-24,Fortuna Düsseldorf,SG Dynamo Dresden,2. Bundesliga,6.8,44,,0,0.0,0,0,0.0,0.07,13,16,1,0,1,0,6,30,D,CB
Christopher Lenz,31,2026-03-22,Fortuna Düsseldorf,Hertha BSC,2. Bundesliga,6.3,24,,0,0.0,0,0,0.0,0.0,12,14,0,0,1,0,2,20,D,CB
Christopher Lenz,31,2026-03-07,1. FC Nürnberg,Fortuna Düsseldorf,2. Bundesliga,7.1,68,,0,0.0,0,0,0.29,0.05,14,16,0,0,1,0,3,40,D,CB
Christopher Lenz,31,2026-02-21,Darmstadt 98,Fortuna Düsseldorf,2. Bundesliga,6.5,45,,0,0.0,0,0,0.02,0.0,8,11,0,0,1,0,2,20,D,CB
Christopher Lenz,31,2026-02-13,Fortuna Düsseldorf,Preußen Münster,2. Bundesliga,7.5,77,,0,0.0,0,0,0.02,0.43,26,33,2,0,0,0,3,59,D,CB
Christopher Lenz,31,2026-02-08,Karlsruher SC,Fortuna Düsseldorf,2. Bundesliga,7.0,87,,0,0.0,0,0,0.0,0.66,20,26,3,0,1,0,1,48,D,CB
Christopher Lenz,31,2026-02-01,Fortuna Düsseldorf,SC Paderborn 07,2. Bundesliga,6.9,31,,0,0.0,0,0,0.05,0.01,13,13,0,0,0,0,2,22,D,CB
Christopher Lenz,31,2026-01-24,Hannover 96,Fortuna Düsseldorf,2. Bundesliga,6.8,14,,0,0.0,0,0,0.03,0.02,6,8,0,0,0,0,1,17,D,CB
Christopher Lenz,31,2026-01-16,Fortuna Düsseldorf,Arminia Bielefeld,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Christopher Lenz,31,2025-12-20,Fortuna Düsseldorf,SpVgg Greuther Fürth,2. Bundesliga,6.3,15,,0,0.0,0,0,0.12,0.01,8,10,0,0,1,0,1,18,D,CB
Christopher Lenz,31,2025-12-14,SV 07 Elversberg,Fortuna Düsseldorf,2. Bundesliga,6.2,27,,0,0.0,0,0,0.0,0.02,4,7,1,0,1,0,1,16,D,CB
