Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Hamari Traore,2025-11-23,Lille,Paris FC,5.4,90,,,0.0,0,0,0.0,0.02,25,45,0,0,2,0,5,76
Hamari Traore,2025-11-29,Paris FC,Auxerre,7.1,90,,,0.0,0,0,0.0,0.01,32,40,0,0,0,0,3,63
Hamari Traore,2025-12-07,Le Havre,Paris FC,6.5,90,,,0.0,0,0,0.0,0.01,40,45,0,0,1,0,4,68
Hamari Traore,2025-12-13,Paris FC,Toulouse,6.0,52,,,0.0,0,0,0.0,0.05,25,29,1,0,0,0,2,37
Hamari Traore,2025-12-22,Mali,Zambia,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Hamari Traore,2025-12-29,Comoros,Mali,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Hamari Traore,2026-01-03,Mali,Tunisia,,3,,,0.0,0,0,0.0,0.0,1,2,0,0,0,0,1,4
Hamari Traore,2026-01-09,Mali,Senegal,7.1,90,,,0.0,0,0,0.0,0.0,21,24,0,0,4,0,5,55
Hamari Traore,2026-01-18,Nantes,Paris FC,7.2,90,,,0.0,0,0,0.03,0.27,29,41,2,0,2,0,6,63
Hamari Traore,2026-01-25,Paris FC,Angers,6.5,90,,,0.0,0,0,0.0,0.06,39,49,1,0,2,0,5,69
Hamari Traore,2026-04-05,Lorient,Paris FC,6.6,19,,,0.0,0,0,0.0,0.0,4,9,0,0,2,0,1,19
Hamari Traore,2026-04-10,Paris FC,AS Monaco,6.6,25,,,0.0,0,0,0.0,0.0,5,7,0,0,1,0,2,12
Hamari Traore,2026-04-19,Metz,Paris FC,6.6,78,,,0.0,0,0,0.0,0.02,35,37,1,0,1,0,3,51
Hamari Traore,2026-04-26,Paris FC,Lille,,1,,,0.0,0,0,0.0,0.0,0,1,0,0,0,0,1,3
