Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Alimami Gory,2026-01-04,Paris Saint-Germain,Paris FC,6.8,77,,,0.0,0,0,0.02,0.01,10,15,0,0,1,0,6,32
Alimami Gory,2026-01-12,Paris Saint-Germain,Paris FC,6.5,40,,,0.0,0,0,0.0,0.0,6,10,0,0,1,0,0,21
Alimami Gory,2026-01-18,Nantes,Paris FC,6.7,67,,,0.0,0,0,0.02,0.0,16,16,0,0,0,0,2,27
Alimami Gory,2026-01-25,Paris FC,Angers,6.6,60,,,0.0,0,0,0.05,0.02,9,11,0,0,0,0,1,22
Alimami Gory,2026-01-31,Paris FC,Olympique de Marseille,6.2,64,,,0.0,0,0,0.0,0.0,11,12,1,0,2,0,1,33
Alimami Gory,2026-02-08,Auxerre,Paris FC,6.7,90,,,0.0,0,0,0.07,0.0,17,22,0,0,1,0,6,45
Alimami Gory,2026-02-14,Paris FC,RC Lens,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Alimami Gory,2026-02-21,Toulouse,Paris FC,7.1,67,,,0.0,0,0,0.0,0.28,11,14,1,0,1,0,5,27
Alimami Gory,2026-03-01,Paris FC,Nice,6.6,10,,,0.0,0,0,0.0,0.0,1,2,0,0,1,0,0,5
Alimami Gory,2026-03-08,Olympique Lyonnais,Paris FC,6.2,17,,,0.0,0,0,0.0,0.0,1,3,0,0,0,0,2,7
Alimami Gory,2026-03-22,Paris FC,Le Havre,7.5,17,,,0.0,1,0,0.6,0.01,1,3,0,0,0,0,1,9
Alimami Gory,2026-04-05,Lorient,Paris FC,6.4,19,,,0.0,0,0,0.0,0.0,3,5,0,0,0,0,1,8
Alimami Gory,2026-04-10,Paris FC,AS Monaco,6.4,15,,,0.0,0,0,0.05,0.0,5,5,0,0,0,0,0,10
Alimami Gory,2026-04-19,Metz,Paris FC,6.9,66,,,0.0,1,0,0.21,0.1,27,29,1,0,0,0,2,34
Alimami Gory,2026-04-26,Paris FC,Lille,6.5,45,,,0.0,0,0,0.1,0.0,4,8,0,0,0,0,0,11
