Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Alex Tóth,20,2026-01-24,Bournemouth,Liverpool,6.5,11,1188.0,2.0,108.0,0,0,0.0,0.0,1,2,0,0,0,0,0,3,0.0,1.68
Alex Tóth,20,2026-01-31,Wolverhampton,Bournemouth,6.6,10,1080.0,2.0,108.0,0,0,0.06,0.0,3,3,0,0,1,0,3,8,0.0,1.85
Alex Tóth,20,2026-02-07,Bournemouth,Aston Villa,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Alex Tóth,20,2026-02-10,Everton,Bournemouth,6.2,58,6264.0,12.0,108.0,0,0,0.0,0.08,15,18,2,0,0,0,2,26,0.0,1.92
Alex Tóth,20,2026-02-21,West Ham United,Bournemouth,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Alex Tóth,20,2026-02-28,Bournemouth,Sunderland,6.5,18,1944.0,4.0,108.0,0,0,0.0,0.17,1,1,1,0,0,0,0,4,0.0,2.06
Alex Tóth,20,2026-03-03,Bournemouth,Brentford,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Alex Tóth,20,2026-03-14,Burnley,Bournemouth,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Alex Tóth,20,2026-03-20,Bournemouth,Manchester United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Alex Tóth,20,2026-03-28,Hungary,Slovenia,6.6,63,6804.0,13.0,108.0,0,0,0.0,0.0,25,28,0,0,0,0,1,39,0.0,1.91
Alex Tóth,20,2026-03-31,Hungary,Greece,6.8,45,4860.0,9.0,108.0,0,0,0.0,0.0,9,10,0,0,0,0,1,16,0.0,1.85
Alex Tóth,20,2026-04-11,Arsenal,Bournemouth,6.5,11,1188.0,2.0,108.0,0,0,0.0,0.0,1,1,0,0,1,0,0,3,0.0,1.68
Alex Tóth,20,2026-04-18,Newcastle United,Bournemouth,6.6,11,1188.0,2.0,108.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0.0,1.68
Alex Tóth,20,2026-04-22,Bournemouth,Leeds United,6.4,8,864.0,2.0,108.0,0,0,0.0,0.0,3,3,0,0,0,0,0,4,0.0,2.31
Alex Tóth,20,2026-05-03,Bournemouth,Crystal Palace,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
Alex Tóth,20,2026-05-09,Fulham,Bournemouth,,1,,,0.0,0,0,0.0,0.02,4,4,1,0,0,0,1,6,,
