Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
David Brooks,28,2026-01-03,Bournemouth,Arsenal,6.1,67,7236.0,13.0,108.0,0,0,0.11,0.01,10,16,0,0,0,0,3,27,0.0,1.8
David Brooks,28,2026-01-07,Bournemouth,Tottenham Hotspur,6.5,26,2808.0,5.0,108.0,0,0,0.09,0.01,5,6,1,0,0,0,2,12,0.0,1.78
David Brooks,28,2026-01-10,Newcastle United,Bournemouth,8.2,71,7668.0,14.0,108.0,1,0,0.0,0.0,20,28,3,0,0,0,6,38,0.0,1.83
David Brooks,28,2026-02-07,Bournemouth,Aston Villa,6.6,8,864.0,2.0,108.0,0,0,0.0,0.01,1,3,0,0,0,0,0,3,0.0,2.31
David Brooks,28,2026-02-10,Everton,Bournemouth,6.6,10,1080.0,2.0,108.0,0,0,0.0,0.0,2,2,0,0,0,0,1,4,0.0,1.85
David Brooks,28,2026-02-21,West Ham United,Bournemouth,6.9,24,2592.0,5.0,108.0,0,0,0.1,0.02,6,8,1,0,0,0,3,15,0.0,1.93
David Brooks,28,2026-02-28,Bournemouth,Sunderland,6.6,45,4860.0,9.0,108.0,0,0,0.0,0.03,18,21,1,0,0,0,1,29,0.0,1.85
David Brooks,28,2026-03-03,Bournemouth,Brentford,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
David Brooks,28,2026-03-14,Burnley,Bournemouth,6.5,10,1080.0,2.0,108.0,0,0,0.36,0.28,9,12,1,0,0,0,0,15,0.0,1.85
David Brooks,28,2026-03-20,Bournemouth,Manchester United,6.9,17,1836.0,3.0,108.0,0,0,0.06,0.01,11,12,0,0,0,0,0,15,0.0,1.63
David Brooks,28,2026-03-26,Wales,Bosnia & Herzegovina,7.4,74,7992.0,15.0,108.0,0,0,0.0,0.0,24,31,3,0,1,0,2,44,0.0,1.88
David Brooks,28,2026-03-31,Wales,Northern Ireland,7.1,90,9720.0,18.0,108.0,0,0,0.0,0.0,44,51,1,0,2,0,2,72,0.0,1.85
David Brooks,28,2026-04-11,Arsenal,Bournemouth,7.0,20,2160.0,4.0,108.0,0,0,0.0,0.03,5,5,0,0,0,0,3,11,0.0,1.85
David Brooks,28,2026-04-18,Newcastle United,Bournemouth,6.3,24,2592.0,5.0,108.0,0,0,0.0,0.0,6,8,0,0,0,0,0,12,0.0,1.93
David Brooks,28,2026-04-22,Bournemouth,Leeds United,6.2,67,7236.0,13.0,108.0,0,0,0.22,0.07,17,25,1,0,1,0,1,38,0.0,1.8
David Brooks,28,2026-05-03,Bournemouth,Crystal Palace,7.0,20,,,0.0,0,0,0.03,0.15,2,3,1,0,0,0,3,9,,
David Brooks,28,2026-05-09,Fulham,Bournemouth,6.5,11,,,0.0,0,0,0.0,0.0,1,1,0,0,0,0,1,10,,
