Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Mattes Hansen,22,2026-05-25,SC Paderborn 07,VfL Wolfsburg,"Bundesliga, Relegation/Promotion Playoffs",8.1,120,,0,0.0,0,0,0.0,0.0,93,102,3,0,3,0,10,130,D,CB
Mattes Hansen,22,2026-05-21,VfL Wolfsburg,SC Paderborn 07,"Bundesliga, Relegation/Promotion Playoffs",6.8,90,,0,0.0,0,0,0.0,0.0,35,44,0,0,2,0,1,64,D,CB
Mattes Hansen,22,2026-05-17,Darmstadt 98,SC Paderborn 07,2. Bundesliga,7.7,90,,0,0.0,0,0,0.0,0.01,49,55,1,0,1,0,6,70,D,CB
Mattes Hansen,22,2026-05-08,SC Paderborn 07,Karlsruher SC,2. Bundesliga,7.1,90,,0,0.0,0,0,0.0,0.11,45,50,1,0,2,0,2,70,D,CB
Mattes Hansen,22,2026-05-03,SV 07 Elversberg,SC Paderborn 07,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Mattes Hansen,22,2026-04-26,SC Paderborn 07,FC Schalke 04,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Mattes Hansen,22,2026-04-12,SC Paderborn 07,1. FC Magdeburg,2. Bundesliga,6.4,45,,0,0.0,0,0,0.0,0.01,22,24,1,0,1,0,2,33,D,CB
Mattes Hansen,22,2026-04-05,SpVgg Greuther Fürth,SC Paderborn 07,2. Bundesliga,6.4,69,,0,0.0,0,0,0.0,0.03,30,38,1,0,1,0,1,43,D,CB
Mattes Hansen,22,2026-03-21,SC Paderborn 07,SG Dynamo Dresden,2. Bundesliga,7.1,45,,0,0.0,0,0,0.0,0.01,17,21,0,0,0,0,2,24,D,CB
Mattes Hansen,22,2026-03-14,Arminia Bielefeld,SC Paderborn 07,2. Bundesliga,,1,,0,0.0,0,0,0.0,0.0,2,2,0,0,1,0,1,6,D,CB
Mattes Hansen,22,2026-03-07,SC Paderborn 07,Eintracht Braunschweig,2. Bundesliga,7.2,9,,0,0.0,0,0,0.0,0.03,16,18,0,0,0,0,1,23,D,CB
Mattes Hansen,22,2026-02-28,1. FC Kaiserslautern,SC Paderborn 07,2. Bundesliga,6.5,13,,0,0.0,0,0,0.0,0.0,8,10,0,0,1,0,1,16,D,CB
Mattes Hansen,22,2026-02-22,SC Paderborn 07,Hertha BSC,2. Bundesliga,6.5,23,,0,0.0,0,0,0.0,0.01,14,16,0,0,1,0,0,25,D,CB
Mattes Hansen,22,2026-02-15,VfL Bochum 1848,SC Paderborn 07,2. Bundesliga,6.8,26,,0,0.0,0,0,0.0,0.0,16,19,0,0,0,0,1,29,D,CB
Mattes Hansen,22,2026-02-01,Fortuna Düsseldorf,SC Paderborn 07,2. Bundesliga,6.0,72,,0,0.0,0,0,0.0,0.01,41,45,0,0,0,0,4,62,D,CB
