Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Tjark Lasse Scheller,24,2026-05-25,SC Paderborn 07,VfL Wolfsburg,"Bundesliga, Relegation/Promotion Playoffs",7.0,120,,0,0.0,0,0,0.0,0.0,88,93,2,0,0,0,5,107,D,CB
Tjark Lasse Scheller,24,2026-05-21,VfL Wolfsburg,SC Paderborn 07,"Bundesliga, Relegation/Promotion Playoffs",6.9,90,,0,0.0,0,0,0.0,0.0,41,46,0,0,0,0,6,54,D,CB
Tjark Lasse Scheller,24,2026-05-17,Darmstadt 98,SC Paderborn 07,2. Bundesliga,7.2,90,,0,0.0,0,0,0.05,0.0,45,48,0,0,0,0,1,63,D,CB
Tjark Lasse Scheller,24,2026-05-08,SC Paderborn 07,Karlsruher SC,2. Bundesliga,6.4,90,,0,0.0,0,0,0.0,0.04,59,70,2,0,3,0,8,88,D,CB
Tjark Lasse Scheller,24,2026-05-03,SV 07 Elversberg,SC Paderborn 07,2. Bundesliga,5.8,81,,0,0.0,0,0,0.0,0.01,43,50,0,0,0,0,5,59,D,CB
Tjark Lasse Scheller,24,2026-04-26,SC Paderborn 07,FC Schalke 04,2. Bundesliga,6.8,90,,0,0.0,0,0,0.05,0.12,49,59,1,0,0,0,10,80,D,CB
Tjark Lasse Scheller,24,2026-04-18,Hannover 96,SC Paderborn 07,2. Bundesliga,6.8,90,,0,0.0,0,0,0.0,0.01,41,49,0,0,0,0,4,65,D,CB
Tjark Lasse Scheller,24,2026-04-12,SC Paderborn 07,1. FC Magdeburg,2. Bundesliga,5.9,90,,0,0.0,0,0,0.0,0.01,23,29,0,0,0,0,5,42,D,CB
Tjark Lasse Scheller,24,2026-04-05,SpVgg Greuther Fürth,SC Paderborn 07,2. Bundesliga,7.6,81,,0,0.0,0,0,0.0,0.01,37,45,0,0,0,0,9,58,D,CB
Tjark Lasse Scheller,24,2026-03-21,SC Paderborn 07,SG Dynamo Dresden,2. Bundesliga,6.9,90,,0,0.0,0,0,0.0,0.1,47,49,1,0,3,0,3,67,D,CB
Tjark Lasse Scheller,24,2026-03-14,Arminia Bielefeld,SC Paderborn 07,2. Bundesliga,7.3,90,,0,0.0,0,0,0.0,0.01,28,40,1,0,2,0,6,68,D,CB
Tjark Lasse Scheller,24,2026-03-07,SC Paderborn 07,Eintracht Braunschweig,2. Bundesliga,6.5,90,,0,0.0,0,0,0.05,0.04,40,52,0,0,0,0,4,60,D,CB
Tjark Lasse Scheller,24,2026-02-28,1. FC Kaiserslautern,SC Paderborn 07,2. Bundesliga,6.6,90,,0,0.0,0,0,0.0,0.12,37,49,1,0,0,0,6,71,D,CB
Tjark Lasse Scheller,24,2026-02-22,SC Paderborn 07,Hertha BSC,2. Bundesliga,7.3,90,,0,0.0,1,0,0.59,0.01,36,46,0,0,1,0,7,65,D,CB
Tjark Lasse Scheller,24,2026-02-15,VfL Bochum 1848,SC Paderborn 07,2. Bundesliga,7.8,90,,0,0.0,0,0,0.0,0.22,65,70,1,0,1,0,7,92,D,CB
