Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Zoumana Diallo,2024-09-22,Strasbourg 2,ES Thaon,,16,1728.0,3.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.74
Zoumana Diallo,2024-10-05,CA Pontarlier,Strasbourg 2,,17,1836.0,3.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.63
Zoumana Diallo,2024-10-20,Strasbourg 2,FCOS Koenigshoffen,,90,9720.0,18.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.85
Zoumana Diallo,2024-11-02,US Sarre-Union,Strasbourg 2,,75,8100.0,15.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.85
Zoumana Diallo,2025-02-05,RC Strasbourg,Angers,6.5,10,1080.0,2.0,108.0,0,0,0.0,0.0,1,2,0,0,0,0,0,3,0,1.85
Zoumana Diallo,2025-04-06,Strasbourg 2,ASM Belfort FC,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Zoumana Diallo,2025-12-14,RC Lens,Nice,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Zoumana Diallo,2025-12-21,Nice,Saint-Étienne,7.2,63,6804.0,13.0,108.0,1,0,0.0,0.0,8,10,0,0,0,0,1,12,0,1.91
Zoumana Diallo,2026-01-03,Nice,RC Strasbourg,6.5,9,972.0,2.0,108.0,0,0,0.0,0.0,0,1,1,0,0,0,0,5,0,2.06
Zoumana Diallo,2026-01-17,Toulouse,Nice,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Zoumana Diallo,2026-02-04,Nice,Montpellier,6.3,64,6912.0,13.0,108.0,0,0,0.0,0.0,13,15,0,0,0,0,2,18,0,1.88
Zoumana Diallo,2026-02-08,Nice,AS Monaco,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Zoumana Diallo,2026-02-22,Nice,Lorient,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Zoumana Diallo,2026-03-04,Lorient,Nice,6.2,45,4860.0,9.0,108.0,0,0,0.0,0.0,5,8,0,0,0,0,0,12,0,1.85
Zoumana Diallo,2026-03-14,Angers,Nice,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
