Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Alexander Nollenberger,29,2026-05-17,1. FC Magdeburg,1. FC Kaiserslautern,2. Bundesliga,8.3,90,,0,0.0,0,0,0.0,0.39,31,36,3,0,1,0,2,57,M,MC
Alexander Nollenberger,29,2026-05-09,Holstein Kiel,1. FC Magdeburg,2. Bundesliga,6.9,83,,0,0.0,0,0,0.39,0.42,7,12,2,0,0,0,3,25,M,MC
Alexander Nollenberger,29,2026-05-03,1. FC Magdeburg,Hertha BSC,2. Bundesliga,6.6,73,,0,0.0,0,0,0.0,0.02,9,9,0,0,0,0,0,26,M,MC
Alexander Nollenberger,29,2026-04-26,1. FC Nürnberg,1. FC Magdeburg,2. Bundesliga,6.7,90,,0,0.0,0,0,0.16,0.06,16,20,1,0,1,0,0,36,M,MC
Alexander Nollenberger,29,2026-04-18,1. FC Magdeburg,Fortuna Düsseldorf,2. Bundesliga,6.9,73,,0,0.0,0,0,0.58,0.03,9,10,1,0,0,0,1,24,M,MC
Alexander Nollenberger,29,2026-04-12,SC Paderborn 07,1. FC Magdeburg,2. Bundesliga,6.6,11,,0,0.0,0,0,0.0,0.0,3,4,0,0,0,0,1,9,M,MC
Alexander Nollenberger,29,2026-03-13,1. FC Magdeburg,Darmstadt 98,2. Bundesliga,6.5,90,,0,0.0,0,0,0.2,0.04,38,43,0,0,0,0,4,60,M,MC
Alexander Nollenberger,29,2026-03-06,SV 07 Elversberg,1. FC Magdeburg,2. Bundesliga,6.5,82,,0,0.0,0,0,0.0,0.0,18,21,0,0,1,0,1,34,M,MC
Alexander Nollenberger,29,2026-03-01,1. FC Magdeburg,Karlsruher SC,2. Bundesliga,6.2,90,,0,0.0,0,0,0.03,0.27,40,42,1,0,1,0,6,66,M,MC
Alexander Nollenberger,29,2026-02-21,FC Schalke 04,1. FC Magdeburg,2. Bundesliga,7.2,85,,0,0.0,1,0,0.04,0.02,23,30,0,0,2,0,7,51,M,MC
Alexander Nollenberger,29,2026-02-15,1. FC Magdeburg,Arminia Bielefeld,2. Bundesliga,7.6,90,,0,0.0,0,0,0.03,0.56,23,27,2,0,0,0,5,54,M,MC
Alexander Nollenberger,29,2026-02-06,SpVgg Greuther Fürth,1. FC Magdeburg,2. Bundesliga,6.6,90,,0,0.0,0,0,0.03,0.04,14,16,0,0,1,0,2,37,M,MC
Alexander Nollenberger,29,2026-01-30,1. FC Magdeburg,Hannover 96,2. Bundesliga,6.9,90,,0,0.0,0,0,0.04,0.1,38,43,1,0,2,0,2,70,M,MC
Alexander Nollenberger,29,2026-01-24,1. FC Magdeburg,SG Dynamo Dresden,2. Bundesliga,6.4,90,,0,0.0,0,0,0.17,0.01,31,35,0,0,0,0,4,53,M,MC
Alexander Nollenberger,29,2026-01-16,Eintracht Braunschweig,1. FC Magdeburg,2. Bundesliga,6.5,90,,0,0.0,0,0,0.11,0.21,35,38,2,0,0,0,2,65,M,MC
