Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Mateusz Żukowski,24,2026-05-17,1. FC Magdeburg,1. FC Kaiserslautern,2. Bundesliga,6.2,90,,0,0.0,0,0,0.25,0.01,12,14,1,0,0,0,2,31,F,ATT
Mateusz Żukowski,24,2026-05-09,Holstein Kiel,1. FC Magdeburg,2. Bundesliga,6.9,83,,0,0.0,0,0,0.27,0.4,5,8,2,0,1,0,2,17,F,ATT
Mateusz Żukowski,24,2026-05-03,1. FC Magdeburg,Hertha BSC,2. Bundesliga,6.4,88,,0,0.0,0,0,0.0,0.08,7,7,1,0,0,0,1,13,F,ATT
Mateusz Żukowski,24,2026-04-18,1. FC Magdeburg,Fortuna Düsseldorf,2. Bundesliga,7.8,89,,0,0.0,1,0,0.14,0.01,10,10,1,0,0,0,3,17,F,ATT
Mateusz Żukowski,24,2026-04-12,SC Paderborn 07,1. FC Magdeburg,2. Bundesliga,7.6,90,,0,0.0,1,0,0.1,0.13,12,16,1,0,0,0,4,30,F,ATT
Mateusz Żukowski,24,2026-04-04,1. FC Magdeburg,VfL Bochum 1848,2. Bundesliga,8.6,90,,0,0.0,2,0,0.9,0.03,7,8,1,0,1,0,3,25,F,ATT
Mateusz Żukowski,24,2026-03-22,Preußen Münster,1. FC Magdeburg,2. Bundesliga,7.6,88,,0,0.0,2,0,1.04,0.03,9,13,0,0,1,0,4,27,F,ATT
Mateusz Żukowski,24,2026-03-13,1. FC Magdeburg,Darmstadt 98,2. Bundesliga,6.3,84,,0,0.0,0,0,0.48,0.1,6,14,0,0,1,0,4,26,F,ATT
Mateusz Żukowski,24,2026-03-06,SV 07 Elversberg,1. FC Magdeburg,2. Bundesliga,6.3,90,,0,0.0,0,0,0.56,0.03,11,11,0,0,0,0,0,24,F,ATT
Mateusz Żukowski,24,2026-03-01,1. FC Magdeburg,Karlsruher SC,2. Bundesliga,7.0,90,,0,0.0,0,0,0.28,0.44,10,14,3,0,0,0,2,27,F,ATT
Mateusz Żukowski,24,2026-02-21,FC Schalke 04,1. FC Magdeburg,2. Bundesliga,8.8,90,,0,0.0,2,0,1.04,0.0,2,6,1,0,0,0,0,17,F,ATT
Mateusz Żukowski,24,2026-02-15,1. FC Magdeburg,Arminia Bielefeld,2. Bundesliga,6.3,89,,0,0.0,0,0,0.51,0.01,10,11,0,0,0,0,0,23,F,ATT
Mateusz Żukowski,24,2026-02-06,SpVgg Greuther Fürth,1. FC Magdeburg,2. Bundesliga,10.0,88,,0,0.0,3,0,0.92,0.0,8,14,1,0,0,0,2,24,F,ATT
