Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Silas Gnaka,27,2026-05-17,1. FC Magdeburg,1. FC Kaiserslautern,2. Bundesliga,6.8,89,,0,0.0,0,0,0.11,0.01,37,39,1,0,0,0,4,53,M,MC
Silas Gnaka,27,2026-05-03,1. FC Magdeburg,Hertha BSC,2. Bundesliga,6.7,90,,0,0.0,0,0,0.0,0.03,34,38,1,0,2,0,3,45,M,MC
Silas Gnaka,27,2026-04-26,1. FC Nürnberg,1. FC Magdeburg,2. Bundesliga,6.8,87,,0,0.0,0,0,0.09,0.05,37,39,0,0,1,0,2,51,M,MC
Silas Gnaka,27,2026-04-18,1. FC Magdeburg,Fortuna Düsseldorf,2. Bundesliga,7.1,90,,0,0.0,0,0,0.02,0.03,21,26,1,0,1,0,1,36,M,MC
Silas Gnaka,27,2026-04-12,SC Paderborn 07,1. FC Magdeburg,2. Bundesliga,7.3,79,,0,0.0,0,0,0.62,0.36,37,39,1,0,0,0,1,50,M,MC
Silas Gnaka,27,2026-04-04,1. FC Magdeburg,VfL Bochum 1848,2. Bundesliga,6.7,76,,0,0.0,0,0,0.0,0.01,28,29,1,0,1,0,3,32,M,MC
Silas Gnaka,27,2026-03-22,Preußen Münster,1. FC Magdeburg,2. Bundesliga,6.8,90,,0,0.0,0,0,0.0,0.05,33,39,1,0,2,0,7,56,M,MC
Silas Gnaka,27,2026-03-13,1. FC Magdeburg,Darmstadt 98,2. Bundesliga,6.5,15,,0,0.0,0,0,0.0,0.0,3,4,0,0,0,0,0,5,M,MC
Silas Gnaka,27,2026-03-06,SV 07 Elversberg,1. FC Magdeburg,2. Bundesliga,6.8,86,,0,0.0,0,0,0.0,0.03,26,32,0,0,3,0,7,45,M,MC
Silas Gnaka,27,2026-03-01,1. FC Magdeburg,Karlsruher SC,2. Bundesliga,6.4,45,,0,0.0,0,0,0.59,0.02,24,27,0,0,0,0,1,33,M,MC
Silas Gnaka,27,2026-02-21,FC Schalke 04,1. FC Magdeburg,2. Bundesliga,6.4,45,,0,0.0,0,0,0.0,0.0,23,26,0,0,0,0,3,31,M,MC
Silas Gnaka,27,2026-02-15,1. FC Magdeburg,Arminia Bielefeld,2. Bundesliga,6.7,10,,0,0.0,0,0,0.0,0.02,8,10,0,0,0,0,0,11,M,MC
Silas Gnaka,27,2026-02-06,SpVgg Greuther Fürth,1. FC Magdeburg,2. Bundesliga,6.6,9,,0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,1,4,M,MC
Silas Gnaka,27,2026-01-30,1. FC Magdeburg,Hannover 96,2. Bundesliga,6.7,17,,0,0.0,0,0,0.0,0.01,15,17,0,0,0,0,2,18,M,MC
Silas Gnaka,27,2026-01-24,1. FC Magdeburg,SG Dynamo Dresden,2. Bundesliga,6.3,45,,0,0.0,0,0,0.0,0.01,22,26,0,0,0,0,1,29,M,MC
