Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Rayan Ghrieb,27,2026-04-26,1. FC Nürnberg,1. FC Magdeburg,2. Bundesliga,6.7,9,,0,0.0,0,0,0.05,0.01,3,4,0,0,0,0,0,6,F,ATT
Rayan Ghrieb,27,2026-04-18,1. FC Magdeburg,Fortuna Düsseldorf,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Rayan Ghrieb,27,2026-04-12,SC Paderborn 07,1. FC Magdeburg,2. Bundesliga,6.6,11,,0,0.0,0,0,0.0,0.0,2,3,0,0,1,0,0,7,F,ATT
Rayan Ghrieb,27,2026-04-04,1. FC Magdeburg,VfL Bochum 1848,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Rayan Ghrieb,27,2026-03-22,Preußen Münster,1. FC Magdeburg,2. Bundesliga,6.4,67,,0,0.0,0,0,0.12,0.03,21,30,0,0,0,0,1,48,F,ATT
Rayan Ghrieb,27,2026-03-13,1. FC Magdeburg,Darmstadt 98,2. Bundesliga,7.1,77,,0,0.0,0,0,0.23,0.22,14,19,2,0,0,0,4,39,F,ATT
Rayan Ghrieb,27,2026-03-06,SV 07 Elversberg,1. FC Magdeburg,2. Bundesliga,7.1,73,,0,0.0,0,0,0.02,0.43,13,16,2,0,0,0,3,26,F,ATT
Rayan Ghrieb,27,2026-03-01,1. FC Magdeburg,Karlsruher SC,2. Bundesliga,7.3,33,,0,0.0,0,0,0.04,0.42,13,19,3,0,0,0,2,26,F,ATT
Rayan Ghrieb,27,2026-02-21,FC Schalke 04,1. FC Magdeburg,2. Bundesliga,6.6,14,,0,0.0,0,0,0.0,0.02,9,13,3,0,0,0,2,23,F,ATT
Rayan Ghrieb,27,2026-02-15,1. FC Magdeburg,Arminia Bielefeld,2. Bundesliga,6.4,64,,0,0.0,0,0,0.48,0.03,7,11,0,0,0,0,0,17,F,ATT
Rayan Ghrieb,27,2026-02-06,SpVgg Greuther Fürth,1. FC Magdeburg,2. Bundesliga,7.6,79,,0,0.0,1,0,0.23,0.04,18,25,0,0,0,0,2,40,F,ATT
Rayan Ghrieb,27,2026-01-30,1. FC Magdeburg,Hannover 96,2. Bundesliga,6.9,17,,0,0.0,0,0,0.04,0.09,5,8,1,0,0,0,0,21,F,ATT
Rayan Ghrieb,27,2026-01-24,1. FC Magdeburg,SG Dynamo Dresden,2. Bundesliga,6.9,23,,0,0.0,0,0,0.05,0.28,7,9,3,0,0,0,1,28,F,ATT
Rayan Ghrieb,27,2026-01-16,Eintracht Braunschweig,1. FC Magdeburg,2. Bundesliga,7.2,23,,0,0.0,0,0,0.33,0.18,10,13,4,0,0,0,2,24,F,ATT
