Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Laurin Ulrich,21,2026-05-09,Holstein Kiel,1. FC Magdeburg,2. Bundesliga,7.0,90,,0,0.0,0,0,0.0,0.01,17,20,0,0,0,0,3,42,M,MC
Laurin Ulrich,21,2026-05-03,1. FC Magdeburg,Hertha BSC,2. Bundesliga,7.6,82,,0,0.0,1,0,0.46,0.02,23,26,0,0,0,0,9,40,M,MC
Laurin Ulrich,21,2026-04-26,1. FC Nürnberg,1. FC Magdeburg,2. Bundesliga,6.3,90,,0,0.0,0,0,0.02,0.01,16,20,0,0,1,0,7,43,M,MC
Laurin Ulrich,21,2026-04-18,1. FC Magdeburg,Fortuna Düsseldorf,2. Bundesliga,7.8,75,,0,0.0,1,0,0.14,0.01,12,17,0,0,1,0,2,36,M,MC
Laurin Ulrich,21,2026-04-12,SC Paderborn 07,1. FC Magdeburg,2. Bundesliga,8.0,90,,0,0.0,1,0,0.09,0.28,28,34,1,0,0,0,5,63,M,MC
Laurin Ulrich,21,2026-04-04,1. FC Magdeburg,VfL Bochum 1848,2. Bundesliga,7.4,90,,0,0.0,0,0,0.29,0.18,19,20,1,0,2,0,4,48,M,MC
Laurin Ulrich,21,2026-03-31,Poland U20,Germany U20,U20 Elite League,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Laurin Ulrich,21,2026-03-26,Germany U20,Czechia U20,U20 Elite League,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Laurin Ulrich,21,2026-03-22,Preußen Münster,1. FC Magdeburg,2. Bundesliga,6.8,67,,0,0.0,0,0,0.0,0.12,22,23,1,0,1,0,5,38,M,MC
Laurin Ulrich,21,2026-03-13,1. FC Magdeburg,Darmstadt 98,2. Bundesliga,7.1,90,,0,0.0,0,0,0.0,0.04,22,28,0,0,0,0,3,49,M,MC
Laurin Ulrich,21,2026-03-06,SV 07 Elversberg,1. FC Magdeburg,2. Bundesliga,6.9,45,,0,0.0,0,0,0.0,0.04,6,7,1,0,0,0,1,16,M,MC
Laurin Ulrich,21,2026-03-01,1. FC Magdeburg,Karlsruher SC,2. Bundesliga,6.5,82,,0,0.0,0,0,0.48,0.07,27,32,1,0,1,0,5,51,M,MC
Laurin Ulrich,21,2026-02-21,FC Schalke 04,1. FC Magdeburg,2. Bundesliga,6.7,90,,0,0.0,0,0,0.02,0.23,22,28,4,0,0,0,6,52,M,MC
Laurin Ulrich,21,2026-02-15,1. FC Magdeburg,Arminia Bielefeld,2. Bundesliga,6.7,80,,0,0.0,0,0,0.04,0.04,27,30,1,0,0,0,3,44,M,MC
Laurin Ulrich,21,2026-02-06,SpVgg Greuther Fürth,1. FC Magdeburg,2. Bundesliga,6.8,90,,0,0.0,0,0,0.3,0.04,24,35,2,0,1,0,8,64,M,MC
