Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Maximilian Breunig,25,2026-05-17,1. FC Magdeburg,1. FC Kaiserslautern,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Maximilian Breunig,25,2026-05-09,Holstein Kiel,1. FC Magdeburg,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Maximilian Breunig,25,2026-05-03,1. FC Magdeburg,Hertha BSC,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Maximilian Breunig,25,2026-04-26,1. FC Nürnberg,1. FC Magdeburg,2. Bundesliga,6.7,18,,0,0.0,0,0,0.14,0.11,2,5,1,0,0,0,0,10,F,ATT
Maximilian Breunig,25,2026-03-22,Preußen Münster,1. FC Magdeburg,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Maximilian Breunig,25,2026-03-13,1. FC Magdeburg,Darmstadt 98,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Maximilian Breunig,25,2026-03-06,SV 07 Elversberg,1. FC Magdeburg,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Maximilian Breunig,25,2026-03-01,1. FC Magdeburg,Karlsruher SC,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Maximilian Breunig,25,2026-02-21,FC Schalke 04,1. FC Magdeburg,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Maximilian Breunig,25,2026-02-15,1. FC Magdeburg,Arminia Bielefeld,2. Bundesliga,,1,,0,0.0,0,0,0.0,0.0,1,2,0,0,0,0,0,2,F,ATT
Maximilian Breunig,25,2026-02-06,SpVgg Greuther Fürth,1. FC Magdeburg,2. Bundesliga,6.4,45,,0,0.0,0,0,0.19,0.04,7,8,1,0,0,0,3,15,F,ATT
Maximilian Breunig,25,2026-01-30,1. FC Magdeburg,Hannover 96,2. Bundesliga,6.5,9,,0,0.0,0,0,0.04,0.0,0,0,0,0,0,0,0,2,F,ATT
Maximilian Breunig,25,2026-01-24,1. FC Magdeburg,SG Dynamo Dresden,2. Bundesliga,6.5,14,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,3,F,ATT
Maximilian Breunig,25,2026-01-16,Eintracht Braunschweig,1. FC Magdeburg,2. Bundesliga,7.6,7,,0,0.0,1,0,0.16,0.0,0,0,0,0,0,0,0,1,F,ATT
