Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Herbert Bockhorn,31,2026-05-17,1. FC Magdeburg,1. FC Kaiserslautern,2. Bundesliga,6.4,89,,0,0.0,0,0,0.0,0.01,33,40,2,0,2,0,9,60,D,CB
Herbert Bockhorn,31,2026-05-09,Holstein Kiel,1. FC Magdeburg,2. Bundesliga,7.1,65,,0,0.0,0,0,0.0,0.19,15,19,0,0,2,0,2,43,D,CB
Herbert Bockhorn,31,2026-05-03,1. FC Magdeburg,Hertha BSC,2. Bundesliga,7.4,90,,0,0.0,0,0,0.0,0.08,18,25,0,0,2,0,1,54,D,CB
Herbert Bockhorn,31,2026-04-26,1. FC Nürnberg,1. FC Magdeburg,2. Bundesliga,6.3,71,,0,0.0,0,0,0.0,0.0,13,23,0,0,0,0,3,44,D,CB
Herbert Bockhorn,31,2026-04-18,1. FC Magdeburg,Fortuna Düsseldorf,2. Bundesliga,8.0,90,,0,0.0,0,0,0.02,0.5,25,36,1,0,1,0,6,61,D,CB
Herbert Bockhorn,31,2026-04-12,SC Paderborn 07,1. FC Magdeburg,2. Bundesliga,6.4,84,,0,0.0,0,0,0.05,0.03,33,39,0,0,0,0,4,61,D,CB
Herbert Bockhorn,31,2026-04-04,1. FC Magdeburg,VfL Bochum 1848,2. Bundesliga,6.6,88,,0,0.0,0,0,0.0,0.08,24,29,1,0,1,0,3,45,D,CB
Herbert Bockhorn,31,2026-03-06,SV 07 Elversberg,1. FC Magdeburg,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Herbert Bockhorn,31,2026-02-21,FC Schalke 04,1. FC Magdeburg,2. Bundesliga,6.6,12,,0,0.0,0,0,0.0,0.0,6,10,0,0,0,0,2,13,D,CB
Herbert Bockhorn,31,2026-02-15,1. FC Magdeburg,Arminia Bielefeld,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Herbert Bockhorn,31,2026-02-06,SpVgg Greuther Fürth,1. FC Magdeburg,2. Bundesliga,6.7,9,,0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,1,1,D,CB
Herbert Bockhorn,31,2026-01-30,1. FC Magdeburg,Hannover 96,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Herbert Bockhorn,31,2026-01-24,1. FC Magdeburg,SG Dynamo Dresden,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
