Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Ayyoub Bouaddi,2026-02-19,Lille,FK Crvena zvezda,7.3,90,9720.0,18.0,108.0,0,0,0.0,0.04,41,48,0,0,1,0,9,77,0,1.85,18
Ayyoub Bouaddi,2026-02-22,Angers,Lille,7.6,90,9720.0,18.0,108.0,0,0,0.0,0.02,29,31,0,0,2,0,6,46,0,1.85,18
Ayyoub Bouaddi,2026-02-26,FK Crvena zvezda,Lille,6.6,120,12960.0,24.0,108.0,0,0,0.0,0.03,34,39,1,0,0,0,8,51,0,1.85,18
Ayyoub Bouaddi,2026-03-01,Lille,Nantes,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,18
Ayyoub Bouaddi,2026-03-08,Lille,Lorient,6.5,74,7992.0,15.0,108.0,0,0,0.0,0.03,21,30,0,0,0,0,3,38,0,1.88,18
Ayyoub Bouaddi,2026-03-12,Lille,Aston Villa,6.6,45,4860.0,9.0,108.0,0,0,0.0,0.01,24,28,0,0,0,0,2,35,0,1.85,18
Ayyoub Bouaddi,2026-03-15,Stade Rennais,Lille,6.6,90,9720.0,18.0,108.0,0,0,0.0,0.0,24,31,1,0,1,0,4,50,0,1.85,18
Ayyoub Bouaddi,2026-03-19,Aston Villa,Lille,6.3,66,7128.0,13.0,108.0,0,0,0.1,0.01,21,22,0,0,0,0,5,36,0,1.82,18
Ayyoub Bouaddi,2026-03-22,Olympique de Marseille,Lille,7.0,90,9720.0,18.0,108.0,0,0,0.0,0.01,29,33,0,0,0,0,3,41,0,1.85,18
Ayyoub Bouaddi,2026-04-04,Lille,RC Lens,6.8,90,9720.0,18.0,108.0,0,0,0.0,0.16,26,37,1,0,1,0,1,50,0,1.85,18
Ayyoub Bouaddi,2026-04-12,Toulouse,Lille,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,18
Ayyoub Bouaddi,2026-04-18,Lille,Nice,6.5,78,8424.0,16.0,108.0,0,0,0.06,0.02,48,53,0,0,1,0,3,60,0,1.9,18
Ayyoub Bouaddi,2026-04-26,Paris FC,Lille,6.7,90,9720.0,18.0,108.0,0,0,0.0,0.05,44,54,0,0,1,0,5,74,0,1.85,18
