Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Romain Perraud,28,2026-02-06,Metz,Lille,7.2,82,8856.0,16.0,108.0,0,0,0.04,0.12,25,30,1,0,1,0,5,58,0.0,1.81
Romain Perraud,28,2026-02-14,Lille,Stade Brestois,6.9,90,9720.0,18.0,108.0,0,0,0.05,0.31,51,57,4,0,2,0,3,82,0.0,1.85
Romain Perraud,28,2026-02-19,Lille,FK Crvena zvezda,7.0,90,9720.0,18.0,108.0,0,0,0.14,0.05,24,32,1,0,0,0,1,61,0.0,1.85
Romain Perraud,28,2026-02-22,Angers,Lille,6.9,11,1188.0,2.0,108.0,0,0,0.0,0.0,2,2,0,0,0,0,0,7,0.0,1.68
Romain Perraud,28,2026-02-26,FK Crvena zvezda,Lille,7.2,105,11340.0,21.0,108.0,0,0,0.01,0.07,17,26,1,0,1,0,6,64,0.0,1.85
Romain Perraud,28,2026-03-01,Lille,Nantes,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Romain Perraud,28,2026-03-08,Lille,Lorient,7.0,90,9720.0,18.0,108.0,0,0,0.01,0.09,43,47,2,0,1,0,6,69,0.0,1.85
Romain Perraud,28,2026-03-12,Lille,Aston Villa,6.9,90,9720.0,18.0,108.0,0,0,0.04,0.04,35,38,0,0,2,0,4,61,0.0,1.85
Romain Perraud,28,2026-03-15,Stade Rennais,Lille,6.7,16,1728.0,3.0,108.0,0,0,0.0,0.0,1,3,0,0,0,0,0,12,0.0,1.74
Romain Perraud,28,2026-03-19,Aston Villa,Lille,6.7,90,9720.0,18.0,108.0,0,0,0.02,0.08,29,33,1,0,0,0,4,55,0.0,1.85
Romain Perraud,28,2026-03-22,Olympique de Marseille,Lille,6.6,12,1296.0,2.0,108.0,0,0,0.01,0.0,3,6,0,0,0,0,1,10,0.0,1.54
Romain Perraud,28,2026-04-04,Lille,RC Lens,6.9,89,9612.0,18.0,108.0,0,0,0.0,0.02,41,49,0,0,4,0,2,83,0.0,1.87
Romain Perraud,28,2026-04-12,Toulouse,Lille,7.8,83,8964.0,17.0,108.0,1,0,0.2,0.09,50,55,1,0,0,0,3,71,0.0,1.9
Romain Perraud,28,2026-04-18,Lille,Nice,7.0,90,9720.0,18.0,108.0,0,0,0.08,0.19,55,63,2,0,1,0,2,98,0.0,1.85
Romain Perraud,28,2026-04-26,Paris FC,Lille,7.3,90,9720.0,18.0,108.0,0,0,0.26,0.1,30,36,1,0,0,0,3,60,0.0,1.85
Romain Perraud,28,2026-05-03,Lille,Le Havre,7.0,74,,,0.0,0,0,0.04,0.41,34,39,3,0,1,0,5,68,,
Romain Perraud,28,2026-05-10,AS Monaco,Lille,7.4,89,,,0.0,0,0,0.04,0.03,29,39,0,0,0,0,5,60,,
