Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Marc Guéhi,2026-02-11,Manchester City,Fulham,8.6,90,9720.0,18.0,108.0,0,0,0.0,0.07,97,100,1,0,1,0,4,118,0,1.85,25
Marc Guéhi,2026-02-14,Manchester City,Salford City,7.9,25,2700.0,5.0,108.0,1,0,0.0,0.0,20,22,0,0,0,0,0,24,0,1.85,25
Marc Guéhi,2026-02-21,Manchester City,Newcastle United,6.8,90,9720.0,18.0,108.0,0,0,0.0,0.18,50,55,1,0,2,0,2,65,0,1.85,25
Marc Guéhi,2026-02-28,Leeds United,Manchester City,7.9,90,9720.0,18.0,108.0,0,0,0.21,0.03,78,82,0,0,0,0,2,94,0,1.85,25
Marc Guéhi,2026-03-04,Manchester City,Nottingham Forest,6.9,90,9720.0,18.0,108.0,0,0,0.24,0.02,84,91,0,0,1,0,4,98,0,1.85,25
Marc Guéhi,2026-03-07,Newcastle United,Manchester City,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,25
Marc Guéhi,2026-03-11,Real Madrid,Manchester City,6.0,90,9720.0,18.0,108.0,0,0,0.0,0.03,65,69,1,0,1,0,5,85,0,1.85,25
Marc Guéhi,2026-03-14,West Ham United,Manchester City,7.1,90,9720.0,18.0,108.0,0,0,0.38,0.03,79,84,2,0,5,0,7,105,0,1.85,25
Marc Guéhi,2026-03-17,Manchester City,Real Madrid,6.6,45,4860.0,9.0,108.0,0,0,0.07,0.02,27,27,0,0,1,0,4,30,0,1.85,25
Marc Guéhi,2026-03-31,England,Japan,7.0,83,8964.0,17.0,108.0,0,0,0.0,0.0,86,89,1,0,1,0,4,103,0,1.9,25
Marc Guéhi,2026-04-04,Manchester City,Liverpool,7.1,90,9720.0,18.0,108.0,0,0,0.0,0.0,47,50,1,0,1,0,1,61,0,1.85,25
Marc Guéhi,2026-04-12,Chelsea,Manchester City,9.2,90,9720.0,18.0,108.0,1,0,0.33,0.04,101,102,1,0,3,0,2,118,0,1.85,25
Marc Guéhi,2026-04-19,Manchester City,Arsenal,6.6,90,9720.0,18.0,108.0,0,0,0.03,0.02,65,71,0,0,2,0,5,85,0,1.85,25
Marc Guéhi,2026-04-22,Burnley,Manchester City,7.1,90,9720.0,18.0,108.0,0,0,0.0,0.07,80,85,1,0,5,0,1,101,0,1.85,25
Marc Guéhi,2026-04-25,Manchester City,Southampton,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,25
