Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Anton Stach,2026-01-04,Leeds United,Manchester United,7.1,90,,,0.0,0,0,0.02,0.19,38,50,4,0,1,0,6,75
Anton Stach,2026-01-07,Newcastle United,Leeds United,7.2,80,,,0.0,0,0,0.1,0.31,18,26,4,0,0,0,4,42
Anton Stach,2026-01-11,Derby County,Leeds United,,1,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,5
Anton Stach,2026-01-26,Everton,Leeds United,7.5,85,,,0.0,0,0,0.09,0.38,13,19,2,0,1,0,5,44
Anton Stach,2026-01-31,Leeds United,Arsenal,7.4,81,,,0.0,0,0,0.0,0.07,25,29,1,0,0,0,5,52
Anton Stach,2026-02-21,Aston Villa,Leeds United,8.2,83,,,0.0,1,0,0.07,0.34,9,13,2,0,2,0,6,36
Anton Stach,2026-02-28,Leeds United,Manchester City,6.8,90,,,0.0,0,0,0.02,0.16,21,29,4,0,1,0,6,50
Anton Stach,2026-03-03,Leeds United,Sunderland,7.5,90,,,0.0,0,0,0.16,0.2,33,41,2,0,1,0,4,75
Anton Stach,2026-03-08,Leeds United,Norwich City,7.0,20,,,0.0,0,0,0.0,0.0,6,7,2,0,0,0,2,16
Anton Stach,2026-03-15,Crystal Palace,Leeds United,7.1,90,,,0.0,0,0,0.02,0.19,10,23,3,0,1,0,4,44
Anton Stach,2026-03-21,Leeds United,Brentford,6.9,90,,,0.0,0,0,0.1,0.11,42,49,3,0,1,0,4,77
Anton Stach,2026-03-27,Switzerland,Germany,6.5,10,,,0.0,0,0,0.0,0.0,4,4,0,0,0,0,1,6
Anton Stach,2026-03-30,Germany,Ghana,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Anton Stach,2026-04-05,West Ham United,Leeds United,6.4,38,,,0.0,0,0,0.0,0.0,8,10,0,0,0,0,2,20
Anton Stach,2026-04-26,Chelsea,Leeds United,6.7,45,,,0.0,0,0,0.0,0.0,16,21,0,0,0,0,2,32
