Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Vanderson,2025-12-05,Stade Brestois,AS Monaco,6.8,83,8964.0,17.0,108.0,0,0,0.0,0.35,40,50,2,0,2,0,2,76,0,1.9,24
Vanderson,2025-12-09,AS Monaco,Galatasaray,7.4,90,9720.0,18.0,108.0,0,0,0.0,0.12,24,36,2,0,4,0,10,60,0,1.85,24
Vanderson,2025-12-14,Olympique de Marseille,AS Monaco,6.8,90,9720.0,18.0,108.0,0,0,0.02,0.18,27,39,2,0,5,0,5,67,0,1.85,24
Vanderson,2026-01-16,AS Monaco,Lorient,6.2,20,2160.0,4.0,108.0,0,0,0.0,0.03,17,18,0,0,0,0,3,30,0,1.85,24
Vanderson,2026-01-20,Real Madrid,AS Monaco,5.7,61,6588.0,12.0,108.0,0,0,0.0,0.05,26,33,0,0,1,0,1,57,0,1.82,24
Vanderson,2026-01-24,Le Havre,AS Monaco,7.5,33,3564.0,7.0,108.0,0,0,0.0,0.01,21,24,1,0,0,0,4,40,0,1.96,24
Vanderson,2026-01-28,AS Monaco,Juventus,7.2,90,9720.0,18.0,108.0,0,0,0.18,0.06,36,47,0,0,1,0,6,64,0,1.85,24
Vanderson,2026-01-31,AS Monaco,Stade Rennais,7.2,19,2052.0,4.0,108.0,0,0,0.0,0.02,15,18,0,0,2,0,1,32,0,1.95,24
Vanderson,2026-02-05,RC Strasbourg,AS Monaco,6.7,90,9720.0,18.0,108.0,0,0,0.0,0.0,37,44,3,0,0,0,1,70,0,1.85,24
Vanderson,2026-02-08,Nice,AS Monaco,6.5,14,1512.0,3.0,108.0,0,0,0.0,0.0,7,13,0,0,1,0,0,22,0,1.98,24
Vanderson,2026-02-13,AS Monaco,Nantes,7.0,76,8208.0,15.0,108.0,0,0,0.0,0.03,38,51,1,0,4,0,5,77,0,1.83,24
Vanderson,2026-02-17,AS Monaco,Paris Saint-Germain,6.7,70,7560.0,14.0,108.0,0,0,0.0,0.11,14,23,0,0,2,0,6,43,0,1.85,24
Vanderson,2026-02-25,Paris Saint-Germain,AS Monaco,6.5,89,9612.0,18.0,108.0,0,0,0.0,0.05,25,33,1,0,2,0,7,51,0,1.87,24
Vanderson,2026-02-28,AS Monaco,Angers,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,24
Vanderson,2026-03-06,Paris Saint-Germain,AS Monaco,6.9,15,1620.0,3.0,108.0,0,0,0.0,0.08,5,5,0,0,1,0,0,11,0,1.85,24
