Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Chris Wood,34,2025-09-13,Arsenal,Nottingham Forest,6.3,60,6480.0,12.0,108.0,0,0,0.03,0.04,4,8,1,0,0,0,0,11,0.0,1.85
Chris Wood,34,2025-09-20,Burnley,Nottingham Forest,6.0,75,8100.0,15.0,108.0,0,0,0.41,0.0,10,14,1,0,0,0,2,19,0.0,1.85
Chris Wood,34,2025-09-24,Real Betis,Nottingham Forest,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Chris Wood,34,2025-09-27,Nottingham Forest,Sunderland,5.7,89,9612.0,18.0,108.0,0,0,0.78,0.0,10,13,0,0,0,0,1,26,0.0,1.87
Chris Wood,34,2025-10-02,Nottingham Forest,FC Midtjylland,7.2,15,1620.0,3.0,108.0,1,0,0.79,0.32,4,5,0,0,0,0,0,8,0.0,1.85
Chris Wood,34,2025-10-05,Newcastle United,Nottingham Forest,6.2,64,6912.0,13.0,108.0,0,0,0.0,0.0,6,11,0,0,0,0,1,19,0.0,1.88
Chris Wood,34,2025-10-09,Poland,New Zealand,,6,648.0,1.0,108.0,0,0,0.0,0.0,5,6,1,0,1,0,1,9,0.0,1.54
Chris Wood,34,2025-10-14,Norway,New Zealand,6.6,62,6696.0,12.0,108.0,0,0,0.0,0.0,7,11,1,0,0,0,1,16,0.0,1.79
Chris Wood,34,2025-10-18,Nottingham Forest,Chelsea,6.6,16,1728.0,3.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0.0,1.74
Chris Wood,34,2026-04-09,FC Porto,Nottingham Forest,6.4,45,4860.0,9.0,108.0,0,0,0.21,0.0,5,9,1,0,0,0,0,11,0.0,1.85
Chris Wood,34,2026-04-12,Nottingham Forest,Aston Villa,6.4,25,2700.0,5.0,108.0,0,0,0.17,0.01,5,6,0,0,0,0,0,8,0.0,1.85
Chris Wood,34,2026-04-16,Nottingham Forest,FC Porto,6.6,16,1728.0,3.0,108.0,0,0,0.0,0.0,1,1,0,0,0,0,0,2,0.0,1.74
Chris Wood,34,2026-04-19,Nottingham Forest,Burnley,6.4,76,8208.0,15.0,108.0,0,0,0.15,0.02,8,13,1,0,0,0,1,21,0.0,1.83
Chris Wood,34,2026-04-24,Sunderland,Nottingham Forest,7.9,88,9504.0,18.0,108.0,1,0,0.52,0.01,10,12,0,0,1,0,0,24,0.0,1.89
Chris Wood,34,2026-04-30,Nottingham Forest,Aston Villa,7.0,90,,,0.0,1,0,0.79,0.01,13,21,0,0,0,0,0,29,,
Chris Wood,34,2026-05-04,Chelsea,Nottingham Forest,6.8,24,,,0.0,0,0,0.0,0.01,7,8,0,0,0,0,2,11,,
Chris Wood,34,2026-05-07,Aston Villa,Nottingham Forest,6.7,71,,,0.0,0,0,0.49,0.01,3,7,0,0,0,0,0,17,,
Chris Wood,34,2026-05-10,Nottingham Forest,Newcastle United,6.3,17,,,0.0,0,0,0.0,0.07,6,6,0,0,0,0,0,6,,
