Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Noussair Mazraoui,28,2026-01-09,Cameroon,Morocco,7.0,90,9720.0,18.0,108.0,0,0,0.0,0.0,15,29,0,0,0,0,3,47,0.0,1.85
Noussair Mazraoui,28,2026-01-14,Nigeria,Morocco,8.3,120,12960.0,24.0,108.0,0,0,0.0,0.0,58,70,2,0,1,0,7,108,0.0,1.85
Noussair Mazraoui,28,2026-01-25,Arsenal,Manchester United,6.7,10,1080.0,2.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0.0,1.85
Noussair Mazraoui,28,2026-02-01,Manchester United,Fulham,6.5,16,1728.0,3.0,108.0,0,0,0.0,0.0,4,4,0,0,0,0,2,12,0.0,1.74
Noussair Mazraoui,28,2026-02-07,Manchester United,Tottenham Hotspur,6.7,9,972.0,2.0,108.0,0,0,0.04,0.0,7,7,0,0,0,0,2,11,0.0,2.06
Noussair Mazraoui,28,2026-02-10,West Ham United,Manchester United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Noussair Mazraoui,28,2026-02-23,Everton,Manchester United,6.6,13,1404.0,3.0,108.0,0,0,0.0,0.0,0,2,0,0,0,0,0,9,0.0,2.14
Noussair Mazraoui,28,2026-03-01,Manchester United,Crystal Palace,7.1,66,7128.0,13.0,108.0,0,0,0.07,0.03,40,43,0,0,0,0,2,56,0.0,1.82
Noussair Mazraoui,28,2026-03-04,Newcastle United,Manchester United,6.4,85,9180.0,17.0,108.0,0,0,0.06,0.02,40,44,0,0,1,0,1,64,0.0,1.85
Noussair Mazraoui,28,2026-03-15,Manchester United,Aston Villa,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Noussair Mazraoui,28,2026-03-27,Morocco,Ecuador,6.7,82,8856.0,16.0,108.0,0,0,0.0,0.0,27,31,0,0,0,0,1,45,0.0,1.81
Noussair Mazraoui,28,2026-03-31,Morocco,Paraguay,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Noussair Mazraoui,28,2026-04-13,Manchester United,Leeds United,6.3,70,7560.0,14.0,108.0,0,0,0.01,0.01,25,31,0,0,3,0,2,51,0.0,1.85
Noussair Mazraoui,28,2026-04-18,Chelsea,Manchester United,6.9,90,9720.0,18.0,108.0,0,0,0.0,0.01,43,49,0,0,0,0,0,61,0.0,1.85
Noussair Mazraoui,28,2026-04-27,Manchester United,Brentford,6.8,45,4860.0,9.0,108.0,0,0,0.0,0.01,21,24,0,0,1,0,4,36,0.0,1.85
Noussair Mazraoui,28,2026-05-03,Manchester United,Liverpool FC,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
Noussair Mazraoui,28,2026-05-09,Sunderland,Manchester United,7.5,90,,,0.0,0,0,0.0,0.02,33,38,3,0,1,0,6,56,,
