Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Rafa Marín,23,2026-01-24,Villarreal,Real Madrid,7.5,66,7128.0,13.0,108.0,0,0,0.0,0.0,34,36,0,0,1,0,2,45,0.0,1.82
Rafa Marín,23,2026-01-28,Bayer 04 Leverkusen,Villarreal,6.5,90,9720.0,18.0,108.0,0,0,0.0,0.01,62,66,0,0,0,0,3,79,0.0,1.85
Rafa Marín,23,2026-01-31,Osasuna,Villarreal,6.4,90,9720.0,18.0,108.0,0,0,0.0,0.0,42,47,0,0,0,0,2,56,0.0,1.85
Rafa Marín,23,2026-02-09,Villarreal,Espanyol,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Rafa Marín,23,2026-02-14,Getafe,Villarreal,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Rafa Marín,23,2026-02-18,Levante UD,Villarreal,7.3,79,8532.0,16.0,108.0,0,0,0.0,0.13,30,31,2,0,1,0,3,41,0.0,1.88
Rafa Marín,23,2026-02-28,FC Barcelona,Villarreal,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Rafa Marín,23,2026-03-08,Villarreal,Elche,7.0,90,9720.0,18.0,108.0,0,0,0.03,0.01,34,42,0,0,2,0,5,54,0.0,1.85
Rafa Marín,23,2026-03-13,Deportivo Alavés,Villarreal,6.5,90,9720.0,18.0,108.0,0,0,0.0,0.04,45,52,0,0,1,0,1,69,0.0,1.85
Rafa Marín,23,2026-03-20,Villarreal,Real Sociedad,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Rafa Marín,23,2026-04-12,Athletic Club,Villarreal,7.3,45,4860.0,9.0,108.0,0,0,0.0,0.0,15,16,0,0,0,0,0,26,0.0,1.85
Rafa Marín,23,2026-04-23,Real Oviedo,Villarreal,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Rafa Marín,23,2026-04-26,Villarreal,Celta Vigo,7.4,90,9720.0,18.0,108.0,0,0,0.02,0.01,57,60,0,0,0,0,2,73,0.0,1.85
Rafa Marín,23,2026-05-02,Villarreal,Levante UD,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Rafa Marín,23,2026-05-10,Mallorca,Villarreal,6.6,90,9720.0,18.0,108.0,0,0,0.0,0.0,30,36,0,0,0,0,2,50,0.0,1.85
