Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Ruben Reisig,30,2026-05-26,SpVgg Greuther Fürth,Rot-Weiss Essen,"2. Bundesliga, Relegation/Promotion Playoffs",6.3,29,,0,0.0,0,0,0.0,0.0,12,14,0,0,1,0,1,23,M,MC
Ruben Reisig,30,2026-05-22,Rot-Weiss Essen,SpVgg Greuther Fürth,"2. Bundesliga, Relegation/Promotion Playoffs",6.6,14,,0,0.0,0,0,0.0,0.0,6,7,0,0,1,0,1,11,M,MC
Ruben Reisig,30,2026-05-16,SSV Ulm 1846,Rot-Weiss Essen,3. Liga,,1,,0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,1,1,M,MC
Ruben Reisig,30,2026-05-09,Rot-Weiss Essen,SC Verl,3. Liga,6.8,27,,0,0.0,0,0,0.0,0.0,5,6,0,0,2,0,5,11,M,MC
Ruben Reisig,30,2026-05-02,VfB Stuttgart II U21,Rot-Weiss Essen,3. Liga,6.2,73,,0,0.0,0,0,0.12,0.0,32,36,0,0,0,0,4,45,M,MC
Ruben Reisig,30,2026-04-26,Rot-Weiss Essen,1. FC Saarbrücken,3. Liga,6.7,9,,0,0.0,0,0,0.01,0.1,13,13,1,0,0,0,5,19,M,MC
Ruben Reisig,30,2026-04-19,Energie Cottbus,Rot-Weiss Essen,3. Liga,6.4,5,,0,0.0,0,0,0.0,0.0,6,6,0,0,0,0,1,6,M,MC
Ruben Reisig,30,2026-04-11,Rot-Weiss Essen,FC Ingolstadt 04,3. Liga,6.8,3,,0,0.0,0,0,0.0,0.0,4,4,0,0,0,0,0,5,M,MC
Ruben Reisig,30,2026-04-07,1. FC Schweinfurt 05,Rot-Weiss Essen,3. Liga,6.7,8,,0,0.0,0,0,0.0,0.0,3,5,0,0,1,0,4,7,M,MC
Ruben Reisig,30,2026-04-04,Rot-Weiss Essen,MSV Duisburg,3. Liga,,1,,0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,1,3,M,MC
Ruben Reisig,30,2026-03-22,FC Viktoria Köln,Rot-Weiss Essen,3. Liga,6.6,14,,0,0.0,0,0,0.0,0.0,10,14,0,0,2,0,5,18,M,MC
Ruben Reisig,30,2026-03-14,Rot-Weiss Essen,Erzgebirge Aue,3. Liga,7.3,90,,0,0.0,0,0,0.12,0.01,42,44,1,0,3,0,17,57,M,MC
Ruben Reisig,30,2026-03-07,TSG Hoffenheim II U23,Rot-Weiss Essen,3. Liga,7.1,90,,0,0.0,0,0,0.45,0.0,26,37,0,0,5,0,14,57,M,MC
Ruben Reisig,30,2026-03-04,Rot-Weiss Essen,SV Waldhof Mannheim,3. Liga,6.5,2,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,M,MC
