Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Franci Bouebari,22,2026-04-26,Rot-Weiss Essen,1. FC Saarbrücken,3. Liga,7.7,90,,0,0.0,0,0,0.07,0.16,45,53,4,0,1,0,14,80,D,CB
Franci Bouebari,22,2026-04-19,Energie Cottbus,Rot-Weiss Essen,3. Liga,6.0,90,,0,0.0,0,0,0.0,0.08,20,28,2,0,2,0,6,46,D,CB
Franci Bouebari,22,2026-04-07,1. FC Schweinfurt 05,Rot-Weiss Essen,3. Liga,7.8,90,,0,0.0,0,0,0.0,0.05,27,34,1,0,1,0,14,54,D,CB
Franci Bouebari,22,2026-04-04,Rot-Weiss Essen,MSV Duisburg,3. Liga,6.7,90,,0,0.0,0,0,0.02,0.0,19,25,0,0,0,0,6,42,D,CB
Franci Bouebari,22,2026-03-22,FC Viktoria Köln,Rot-Weiss Essen,3. Liga,7.0,90,,0,0.0,0,0,0.0,0.22,31,38,1,0,2,0,18,54,D,CB
Franci Bouebari,22,2026-03-14,Rot-Weiss Essen,Erzgebirge Aue,3. Liga,6.5,90,,0,0.0,0,0,0.0,0.0,20,32,0,0,3,0,10,44,D,CB
Franci Bouebari,22,2026-03-07,TSG Hoffenheim II U23,Rot-Weiss Essen,3. Liga,6.9,90,,0,0.0,0,0,0.0,0.0,23,30,0,0,3,0,17,43,D,CB
Franci Bouebari,22,2026-03-04,Rot-Weiss Essen,SV Waldhof Mannheim,3. Liga,6.5,2,,0,0.0,0,0,0.0,0.0,0,0,0,0,1,0,1,1,D,CB
Franci Bouebari,22,2026-02-14,Rot-Weiss Essen,SSV Jahn Regensburg,3. Liga,6.5,4,,0,0.0,0,0,0.0,0.0,2,2,0,0,0,0,2,4,D,CB
Franci Bouebari,22,2026-02-08,Alemannia Aachen,Rot-Weiss Essen,3. Liga,6.9,8,,0,0.0,0,0,0.0,0.0,7,11,0,0,0,0,3,17,D,CB
Franci Bouebari,22,2026-02-01,Rot-Weiss Essen,SV Wehen Wiesbaden,3. Liga,6.4,19,,0,0.0,0,0,0.0,0.0,3,6,0,0,0,0,1,7,D,CB
Franci Bouebari,22,2026-01-24,Rot-Weiss Essen,TSV Havelse,3. Liga,6.6,44,,0,0.0,0,0,0.04,0.0,5,7,0,0,0,0,8,14,D,CB
