Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Klaus Gjasula,36,2026-04-26,Rot-Weiss Essen,1. FC Saarbrücken,3. Liga,6.5,81,,0,0.0,0,0,0.0,0.0,37,44,0,0,1,0,7,59,M,MC
Klaus Gjasula,36,2026-04-19,Energie Cottbus,Rot-Weiss Essen,3. Liga,6.4,85,,0,0.0,0,0,0.07,0.0,27,32,0,0,3,0,12,44,M,MC
Klaus Gjasula,36,2026-04-11,Rot-Weiss Essen,FC Ingolstadt 04,3. Liga,7.5,90,,0,0.0,1,0,0.02,0.0,33,39,1,0,1,0,12,49,M,MC
Klaus Gjasula,36,2026-04-07,1. FC Schweinfurt 05,Rot-Weiss Essen,3. Liga,7.1,90,,0,0.0,0,0,0.13,0.0,28,36,0,0,3,0,17,45,M,MC
Klaus Gjasula,36,2026-04-04,Rot-Weiss Essen,MSV Duisburg,3. Liga,7.1,90,,0,0.0,0,0,0.0,0.24,33,41,2,0,3,0,15,52,M,MC
Klaus Gjasula,36,2026-03-22,FC Viktoria Köln,Rot-Weiss Essen,3. Liga,7.1,90,,0,0.0,0,0,0.0,0.02,29,34,1,0,4,0,14,47,M,MC
Klaus Gjasula,36,2026-03-07,TSG Hoffenheim II U23,Rot-Weiss Essen,3. Liga,6.2,73,,0,0.0,0,0,0.0,0.0,15,24,0,0,5,0,9,29,M,MC
Klaus Gjasula,36,2026-03-04,Rot-Weiss Essen,SV Waldhof Mannheim,3. Liga,6.9,90,,0,0.0,0,0,0.0,0.0,38,42,0,0,6,0,15,50,M,MC
Klaus Gjasula,36,2026-02-28,FC Hansa Rostock,Rot-Weiss Essen,3. Liga,6.3,71,,0,0.0,0,0,0.0,0.0,17,21,0,0,3,0,8,31,M,MC
Klaus Gjasula,36,2026-02-21,VfL Osnabrück,Rot-Weiss Essen,3. Liga,6.8,90,,0,0.0,0,0,0.0,0.01,39,47,1,0,3,0,9,59,M,MC
Klaus Gjasula,36,2026-02-14,Rot-Weiss Essen,SSV Jahn Regensburg,3. Liga,7.6,90,,0,0.0,0,0,0.0,0.07,43,53,2,0,0,0,16,71,M,MC
Klaus Gjasula,36,2026-02-01,Rot-Weiss Essen,SV Wehen Wiesbaden,3. Liga,7.2,90,,0,0.0,0,0,0.0,0.02,55,64,1,0,4,0,19,70,M,MC
Klaus Gjasula,36,2026-01-24,Rot-Weiss Essen,TSV Havelse,3. Liga,6.5,90,,0,0.0,0,0,0.0,0.0,20,26,1,0,1,0,9,45,M,MC
Klaus Gjasula,36,2025-12-20,Rot-Weiss Essen,SSV Ulm 1846,3. Liga,8.3,90,,0,0.0,1,0,0.1,0.0,27,34,1,0,6,0,13,48,M,MC
