Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Dickson Abiama,27,2026-05-26,SpVgg Greuther Fürth,Rot-Weiss Essen,"2. Bundesliga, Relegation/Promotion Playoffs",6.7,45,,0,0.0,0,0,0.0,0.0,3,6,0,0,0,0,1,19,F,ATT
Dickson Abiama,27,2026-05-22,Rot-Weiss Essen,SpVgg Greuther Fürth,"2. Bundesliga, Relegation/Promotion Playoffs",7.0,20,,0,0.0,0,0,0.0,0.0,5,6,0,0,0,0,3,13,F,ATT
Dickson Abiama,27,2026-05-16,SSV Ulm 1846,Rot-Weiss Essen,3. Liga,7.4,44,,0,0.0,0,0,0.25,0.0,14,18,1,0,1,0,5,32,F,ATT
Dickson Abiama,27,2026-04-26,Rot-Weiss Essen,1. FC Saarbrücken,3. Liga,6.5,52,,0,0.0,0,0,0.0,0.0,10,16,0,0,1,0,5,31,F,ATT
Dickson Abiama,27,2026-04-19,Energie Cottbus,Rot-Weiss Essen,3. Liga,6.0,85,,0,0.0,0,0,0.2,0.0,10,14,0,0,0,0,6,42,F,ATT
Dickson Abiama,27,2026-04-11,Rot-Weiss Essen,FC Ingolstadt 04,3. Liga,8.8,87,,0,0.0,1,0,0.13,0.15,26,34,1,0,4,0,11,66,F,ATT
Dickson Abiama,27,2026-04-07,1. FC Schweinfurt 05,Rot-Weiss Essen,3. Liga,8.6,90,,0,0.0,1,0,0.68,0.4,24,32,2,0,2,0,9,56,F,ATT
Dickson Abiama,27,2026-04-04,Rot-Weiss Essen,MSV Duisburg,3. Liga,6.3,69,,0,0.0,0,0,0.0,0.0,14,17,0,0,1,0,2,32,F,ATT
Dickson Abiama,27,2026-03-22,FC Viktoria Köln,Rot-Weiss Essen,3. Liga,8.2,89,,0,0.0,1,0,0.54,0.3,16,22,1,0,1,0,1,53,F,ATT
Dickson Abiama,27,2026-03-14,Rot-Weiss Essen,Erzgebirge Aue,3. Liga,6.8,23,,0,0.0,0,0,0.0,0.26,7,10,1,0,0,0,1,17,F,ATT
Dickson Abiama,27,2026-03-07,TSG Hoffenheim II U23,Rot-Weiss Essen,3. Liga,7.0,17,,0,0.0,0,0,0.0,0.16,8,9,1,0,0,0,4,19,F,ATT
Dickson Abiama,27,2026-03-04,Rot-Weiss Essen,SV Waldhof Mannheim,3. Liga,7.2,80,,0,0.0,0,0,0.12,0.13,14,20,1,0,2,0,5,45,F,ATT
Dickson Abiama,27,2026-02-28,FC Hansa Rostock,Rot-Weiss Essen,3. Liga,6.9,71,,0,0.0,1,0,0.91,0.04,9,15,1,0,0,0,3,34,F,ATT
Dickson Abiama,27,2026-02-21,VfL Osnabrück,Rot-Weiss Essen,3. Liga,6.8,63,,0,0.0,0,0,0.11,0.0,7,12,0,0,1,0,7,25,F,ATT
