Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Jannik Mause,27,2025-12-13,SC Verl,Rot-Weiss Essen,3. Liga,6.4,29,,0,0.0,0,0,0.01,0.0,1,4,0,0,0,0,1,11,F,ATT
Jannik Mause,27,2025-12-05,Rot-Weiss Essen,VfB Stuttgart II U21,3. Liga,6.8,78,,0,0.0,0,0,0.09,0.0,6,7,0,0,0,0,0,20,F,ATT
Jannik Mause,27,2025-11-29,1. FC Saarbrücken,Rot-Weiss Essen,3. Liga,6.4,67,,0,0.0,0,0,0.06,0.05,8,10,1,0,0,0,1,17,F,ATT
Jannik Mause,27,2025-11-23,Rot-Weiss Essen,Energie Cottbus,3. Liga,7.4,90,,0,0.0,1,0,0.45,0.0,6,13,0,0,0,0,3,24,F,ATT
Jannik Mause,27,2025-10-05,Erzgebirge Aue,Rot-Weiss Essen,3. Liga,6.4,89,,0,0.0,0,0,0.16,0.0,3,7,0,0,0,0,0,12,F,ATT
Jannik Mause,27,2025-10-01,Rot-Weiss Essen,TSG Hoffenheim II U23,3. Liga,8.2,63,,0,0.0,2,0,1.38,0.0,5,7,0,0,0,0,2,13,F,ATT
Jannik Mause,27,2025-09-27,SV Waldhof Mannheim,Rot-Weiss Essen,3. Liga,6.5,46,,0,0.0,0,0,0.07,0.0,5,7,0,0,0,0,1,11,F,ATT
Jannik Mause,27,2025-09-20,Rot-Weiss Essen,FC Hansa Rostock,3. Liga,6.4,46,,0,0.0,0,0,0.29,0.0,3,6,0,0,0,0,0,13,F,ATT
Jannik Mause,27,2025-09-17,Rot-Weiss Essen,VfL Osnabrück,3. Liga,7.1,67,,0,0.0,0,0,0.3,0.06,6,9,1,0,0,0,2,18,F,ATT
Jannik Mause,27,2025-09-12,SSV Jahn Regensburg,Rot-Weiss Essen,3. Liga,6.5,69,,0,0.0,0,0,0.0,0.0,7,8,0,0,1,0,2,23,F,ATT
Jannik Mause,27,2025-08-31,Rot-Weiss Essen,Alemannia Aachen,3. Liga,6.7,24,,0,0.0,0,0,0.0,0.03,6,6,1,0,0,0,3,9,F,ATT
