Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Jose Gaya,2026-01-15,Burgos Club de Fútbol,Valencia,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Jose Gaya,2026-01-18,Getafe,Valencia,8.2,90,,,0.0,1,0,0.4,0.01,21,29,0,0,0,0,5,64
Jose Gaya,2026-02-01,Real Betis,Valencia,7.1,90,,,0.0,0,0,0.0,0.29,29,32,1,0,1,0,6,57
Jose Gaya,2026-02-04,Valencia,Athletic Club,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Jose Gaya,2026-02-08,Valencia,Real Madrid,6.5,90,,,0.0,0,0,0.0,0.03,24,30,0,0,0,0,1,50
Jose Gaya,2026-02-15,Levante UD,Valencia,7.0,90,,,0.0,0,0,0.0,0.06,32,35,0,0,3,0,4,46
Jose Gaya,2026-02-22,Villarreal,Valencia,6.9,78,,,0.0,0,0,0.0,0.02,29,32,1,0,0,0,5,58
Jose Gaya,2026-03-01,Valencia,Osasuna,6.9,77,,,0.0,0,0,0.0,0.05,24,33,2,0,0,0,1,47
Jose Gaya,2026-03-08,Valencia,Deportivo Alavés,6.4,90,,,0.0,0,0,0.0,0.05,51,56,3,0,1,0,6,81
Jose Gaya,2026-03-14,Real Oviedo,Valencia,6.5,80,,,0.0,0,0,0.03,0.01,31,36,0,0,0,0,3,59
Jose Gaya,2026-03-21,Sevilla,Valencia,6.6,26,,,0.0,0,0,0.0,0.0,2,2,0,0,0,0,0,9
Jose Gaya,2026-04-05,Valencia,Celta Vigo,6.2,78,,,0.0,0,0,0.03,0.01,15,23,0,0,0,0,4,40
Jose Gaya,2026-04-11,Elche,Valencia,6.6,75,,,0.0,0,0,0.07,0.0,15,15,0,0,1,0,1,28
Jose Gaya,2026-04-21,Mallorca,Valencia,6.6,90,,,0.0,0,0,0.0,0.29,30,32,2,0,3,0,0,53
Jose Gaya,2026-04-25,Valencia,Girona FC,7.0,90,,,0.0,0,0,0.0,0.39,22,29,2,0,1,0,9,52
