Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Luca Pfeiffer,29,2026-05-17,SV 07 Elversberg,Preußen Münster,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Luca Pfeiffer,29,2026-05-10,Fortuna Düsseldorf,SV 07 Elversberg,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Luca Pfeiffer,29,2026-05-03,SV 07 Elversberg,SC Paderborn 07,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Luca Pfeiffer,29,2026-04-25,Darmstadt 98,SV 07 Elversberg,2. Bundesliga,6.7,10,,0,0.0,0,0,0.0,0.03,4,4,1,0,0,0,1,5,F,ATT
Luca Pfeiffer,29,2026-04-17,SV 07 Elversberg,Karlsruher SC,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Luca Pfeiffer,29,2026-04-12,SV 07 Elversberg,FC Schalke 04,2. Bundesliga,6.5,11,,0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,2,F,ATT
Luca Pfeiffer,29,2026-04-05,Hannover 96,SV 07 Elversberg,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Luca Pfeiffer,29,2026-03-21,SV 07 Elversberg,Arminia Bielefeld,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Luca Pfeiffer,29,2026-02-14,SG Dynamo Dresden,SV 07 Elversberg,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Luca Pfeiffer,29,2026-02-07,SV 07 Elversberg,Hertha BSC,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Luca Pfeiffer,29,2025-03-16,Karlsruher SC,SSV Ulm 1846,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Luca Pfeiffer,29,2025-03-07,Darmstadt 98,Karlsruher SC,2. Bundesliga,6.4,13,,0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,3,F,ATT
Luca Pfeiffer,29,2025-03-01,Karlsruher SC,1. FC Köln,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
