Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Immanuel Pherai,25,2026-05-17,SV 07 Elversberg,Preußen Münster,2. Bundesliga,6.6,18,,0,0.0,0,0,0.0,0.0,2,3,0,0,0,0,1,9,M,MC
Immanuel Pherai,25,2026-05-10,Fortuna Düsseldorf,SV 07 Elversberg,2. Bundesliga,5.8,90,,0,0.0,0,0,0.07,0.06,23,39,2,0,0,0,5,62,M,MC
Immanuel Pherai,25,2026-05-03,SV 07 Elversberg,SC Paderborn 07,2. Bundesliga,6.4,73,,0,0.0,0,0,0.1,0.02,9,15,0,0,0,0,5,30,M,MC
Immanuel Pherai,25,2026-04-25,Darmstadt 98,SV 07 Elversberg,2. Bundesliga,5.8,85,,0,0.0,0,0,0.25,0.22,16,20,0,0,1,0,3,29,M,MC
Immanuel Pherai,25,2026-04-17,SV 07 Elversberg,Karlsruher SC,2. Bundesliga,9.4,78,,0,0.0,2,0,0.67,0.25,13,16,1,0,0,0,4,29,M,MC
Immanuel Pherai,25,2026-04-12,SV 07 Elversberg,FC Schalke 04,2. Bundesliga,6.0,90,,0,0.0,0,0,0.14,0.42,11,20,1,0,0,0,1,38,M,MC
Immanuel Pherai,25,2026-04-05,Hannover 96,SV 07 Elversberg,2. Bundesliga,6.6,57,,0,0.0,0,0,0.06,0.0,5,11,0,0,1,0,4,22,M,MC
Immanuel Pherai,25,2026-03-26,Bolivia,Suriname,"FIFA World Cup Qual, Inter-Confed. Playoffs",,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Immanuel Pherai,25,2026-03-21,SV 07 Elversberg,Arminia Bielefeld,2. Bundesliga,7.4,82,,0,0.0,0,0,0.24,0.82,16,20,7,0,0,0,0,31,M,MC
Immanuel Pherai,25,2026-03-13,SpVgg Greuther Fürth,SV 07 Elversberg,2. Bundesliga,6.2,90,,0,0.0,0,0,0.59,0.37,17,22,2,0,0,0,4,39,M,MC
Immanuel Pherai,25,2026-03-06,SV 07 Elversberg,1. FC Magdeburg,2. Bundesliga,6.5,73,,0,0.0,0,0,0.42,0.01,12,17,0,0,1,0,2,32,M,MC
Immanuel Pherai,25,2026-02-28,Holstein Kiel,SV 07 Elversberg,2. Bundesliga,6.6,59,,0,0.0,0,0,0.05,0.02,16,19,0,0,0,0,5,37,M,MC
Immanuel Pherai,25,2026-02-21,SV 07 Elversberg,Eintracht Braunschweig,2. Bundesliga,6.1,68,,0,0.0,0,0,0.03,0.03,15,21,1,0,2,0,1,33,M,MC
Immanuel Pherai,25,2026-02-14,SG Dynamo Dresden,SV 07 Elversberg,2. Bundesliga,6.9,8,,0,0.0,0,0,0.0,0.06,3,5,0,0,0,0,1,8,M,MC
Immanuel Pherai,25,2026-01-31,Hamburger SV,FC Bayern München,Bundesliga,6.8,16,,0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,1,6,M,MC
